,x,y,psi,x_tilde,y_tilde,on_land,u,v,r,d_obs,psi_tilde_obs,psi_tilde
255,668.0546768690555,578.9453137974689,0.7761918865485384,-11.844006700965995,-57.66335258843436,0.0,0.1265641099438064,0.0,0.0,33.77192395632137,-2.8199746845098237,0.8925471700148271
256,666.8853626304301,543.2672091240712,-0.5221163741105712,35.568552972292075,4.581844021927932,0.0,0.1654465791803582,0.0,0.0,5.967006768240812,-0.05013548495356135,-0.40576109064428256
257,727.1284425526507,583.5827642704448,0.52185625935147,-50.4772474177919,-33.36083451576102,0.0,-0.3479241843745727,0.0,0.0,56.476111439506404,-2.6242353728659396,0.6382115428177586
258,650.4807261267465,582.5945563089697,0.34095492279609707,28.9145956561348,-66.59682088976072,0.0,0.48511550694281524,0.0,0.0,51.30949746315968,-2.5757593862685386,0.4573102062623857
259,683.2768697159183,558.6416249373799,-0.16350371522435736,21.243656747230467,-26.03083630034081,0.0,0.09768913994318273,0.0,0.0,32.39388626144288,-1.0050607148910724,-0.04714843175806872
260,807.6106914246292,568.0794408815359,0.1786280549104733,-112.75321221218597,-18.845352303749642,0.0,-0.10887587741603055,0.0,0.0,59.022846965721705,-2.429714753376727,0.29498333837676194
261,655.4187057681295,557.8513980258728,-0.3286837593184888,51.346531500638235,-12.442960590793433,0.0,0.07707317233480548,0.0,0.0,26.718696459130474,-0.826350826426514,-0.21232847585220016
262,652.9579153245684,585.7855875733426,0.19169049467441468,35.45698467107957,-64.2170330762931,0.0,0.2154178710871707,0.0,0.0,58.44088430622444,-2.442111137636853,0.30804577814070333
263,790.916249953748,541.2346885545868,-0.35560391216749526,-81.14269362766684,-42.6536128829918,0.0,-0.19565173340076564,0.0,0.0,25.541862606384544,-0.7958429397332933,-0.2392486287012066
264,719.3535856933215,591.9475582115413,0.025079764060518817,-20.91350520810228,-61.94258717298828,0.0,-0.46700387030628376,0.0,0.0,74.0857832182086,-2.2156414616296844,0.14143504752680747
265,748.774590632289,546.3107025235934,-0.7758118133984087,-23.045411401751664,-46.157008395347034,0.0,-0.0546486699137223,0.0,0.0,12.483416802625417,-0.09905151276472268,-0.65945652993212
266,790.04337529177,562.9237809171257,0.08275031728742355,-92.49793299071962,-25.86679255676831,0.0,-0.44707338558399023,0.0,0.0,54.30692926312532,-2.413763432716718,0.1991056007537122
267,751.3204294734953,602.6036623761886,0.5299737597674969,-81.23499377470739,-37.132300232803146,0.0,-0.06241845086769199,0.0,0.0,78.72773921719437,-2.534728389833308,0.6463290432337856
268,659.9923508048164,566.4180932686958,-0.1436031036152965,44.87919195990878,-30.812590506912173,0.0,0.13025842553064781,0.0,0.0,37.27624074441633,-1.0759158306287928,-0.027247820149007854
269,743.9438224193503,596.5273079882651,-0.32015587986622285,-20.616410078208922,-77.45116642416863,0.0,-0.005700633279090983,0.0,0.0,74.42525197601518,-1.135993730797351,-0.2038005963999342
270,794.6070547923661,595.0233816791763,-0.22000432036282913,-78.02727511279632,-84.59050006728157,0.0,-0.11197801511682137,0.0,0.0,79.26577660754748,-1.2355161082919421,-0.1036490368965405
271,786.8294915796123,597.0055410037264,0.18653441989761732,-97.84245665784739,-50.2315871672099,0.0,-0.0015613479074803038,0.0,0.0,83.8521666984522,-2.2859574974473276,0.30288970336390597
272,704.5798118000093,554.4423541163964,-0.47980926448573236,7.45096660800823,-24.24002478541566,0.0,-0.03669707816795259,0.0,0.0,30.02856275211506,-0.35632816475567264,-0.3634539810194437
273,684.7497230350539,574.6458594735042,0.320429939983254,0.25423807650420827,-47.6513896765814,0.0,0.49690012035084025,0.0,0.0,47.8251175980909,-2.5949127151915024,0.4367852234495426
274,777.3223281271927,551.7797299075638,-0.23746132767245054,-69.91153810215711,-39.84351430225355,0.0,-0.06290761307780368,0.0,0.0,35.573447025777305,-0.9897405307792982,-0.1211060442061619
275,695.1768659331507,594.2026643866925,-0.3823362892262698,28.614740010995863,-58.23138376397114,0.0,0.13165066692869093,0.0,0.0,66.17292094387562,-1.0595405593949203,-0.2659810057599811
276,605.0602994873778,587.2974953110628,-0.4948886414006739,110.99896322593472,-5.7729853998001275,0.0,0.015066804427587233,0.0,0.0,53.71920163406639,-0.5799041372260707,-0.37853335793438525
277,819.110393378146,551.1714267029179,-0.6966864332208244,-77.4482964551605,-93.052124759353,0.0,-0.23405312038161535,0.0,0.0,33.37474647583432,-0.3217148546698584,-0.5803311497545357
278,767.1149899333851,602.3423587099728,0.32910096812103573,-87.05524391151,-47.24209567428436,0.0,-0.36507924196585684,0.0,0.0,84.40264945367896,-2.385184181317552,0.4454562515873244
279,718.0783333122326,584.9734250531469,-0.09046393332126434,-12.992907473578573,-56.87979762497678,0.0,-0.09985906909582942,0.0,0.0,69.02812580487074,-2.158177990820136,0.02589135014502429
280,593.142770280776,565.250804622368,-0.09048970382454025,109.65070053530214,-25.94824553859552,0.0,0.306407603964811,0.0,0.0,39.64229252825069,-2.5097443028518325,0.02586557964174839
281,709.5129447394547,601.3729490105989,0.6776008042449102,-52.47033269956832,-50.03080154757342,0.0,-0.08430664451723546,0.0,0.0,68.67596569456809,-2.6495532779041744,0.7939560877111989
282,766.0980192897274,575.4922063259796,-0.5348341570113071,-33.425488222720105,-73.25959277684703,0.0,-0.3642045582530779,0.0,0.0,59.59667173909758,-0.601589485884271,-0.41847887354501845
283,718.7315926423395,570.3756895550505,-0.22434561100888983,-9.168626928945521,-44.01852836882697,0.0,-0.08823601690897792,0.0,0.0,46.883016242872586,-1.0941887204580092,-0.1079903275426012
284,816.5281899318697,579.9011218404692,-0.5839979028064989,-69.42604701129743,-106.29730066168588,0.0,-0.42966296276393584,0.0,0.0,68.55616661152011,-0.6271573125286515,-0.46764261934021023
285,698.8369819321931,564.5287379742313,0.40398010047880395,-12.699737571259552,-32.666217422813666,0.0,0.10994734485227836,0.0,0.0,35.21414441366115,-2.7307980420193596,0.5203353839450926
286,625.0709144354201,596.6899342096791,0.40869495674653056,42.055851074599865,-91.43391336389476,0.0,0.18253056524019862,0.0,0.0,60.81792821054297,-2.5454596313238858,0.5250502402128192
287,779.8334406842284,539.8582855078603,0.03490493947318407,-80.14629480993194,-7.565960506376168,0.0,-0.3563517379942322,0.0,0.0,32.262178906203005,-2.675295368367191,0.15126022293947272
288,649.36755578945,558.1193040743958,0.4698740579885585,32.18709253220804,-48.442750198149035,0.0,0.3444314784373039,0.0,0.0,7.922036340132527,-2.926772354036623,0.5862293414548472
289,641.1292506334844,554.2729518059809,-0.04172984134177682,59.8529699848534,-22.295431284206877,0.0,0.3392205715142828,0.0,0.0,33.21518397311337,-2.638714886343961,0.07462544212451182
290,631.9000848742811,551.2734147005906,-0.5700954089597108,69.08125979447011,18.424428703841496,0.0,0.3452812228894951,0.0,0.0,10.25643007650167,-0.0902118057009591,-0.45374012549342213
291,668.859910960215,554.8811154345218,-0.6508210638603351,40.15152945407877,-1.3269697074561506,0.0,0.01270413472477061,0.0,0.0,18.339940749539785,-0.16985911024413713,-0.5344657803940465
292,771.2798137222244,539.7525057770159,-0.4243670523010825,-60.73585224954421,-38.69214352429042,0.0,-0.23480842458388662,0.0,0.0,20.594510865556405,-0.6922380163523338,-0.30801176883479386
293,818.0454265863153,598.7868706179903,0.41498248828825046,-135.96078807464573,-15.81319967939934,0.0,-0.17329744899370098,0.0,0.0,85.11808087980377,-2.440438873700216,0.5313377717545391
294,678.7513647993404,583.3023694203945,0.7853261858094234,-23.015146376127394,-53.070731014606714,0.0,0.34293221452997164,0.0,0.0,40.707403317329394,-2.7932806362565783,0.901681469275712
295,671.0115214176188,599.5839884148709,0.17204730059850926,16.562138886765137,-74.01211305017867,0.0,0.157689926029627,0.0,0.0,73.77476168619607,-2.32615121231855,0.2884025840647979
296,753.2113483046528,576.2916583416138,0.5987042745879534,-70.32661071404698,-8.664566015230506,0.0,-0.047073599620718276,0.0,0.0,49.440655249397366,-2.692721140679627,0.715059558054242
297,593.8798641965069,569.5897189879187,0.29336523899272793,89.99331814383962,-69.06425617454931,0.0,0.4733868974001645,0.0,0.0,30.775090654053376,-2.7488759423385907,0.4097205224590166
298,785.9224875049717,567.3552352452232,0.4075020293981677,-93.88928954140316,-0.7028541269550246,0.0,-0.4977605075253169,0.0,0.0,49.926922245515556,-2.6148482580238976,0.5238573128644564
299,815.9817197159023,562.8261067313554,-0.5444354835425493,-81.95229441123193,-88.5788357276306,0.0,-0.14531219212305885,0.0,0.0,52.457233218059486,-0.5412526722341258,-0.4280802000762607
300,648.262044783072,571.710185639139,0.10390368496127611,47.08101892851625,-47.34863713320707,0.0,0.49031001640439803,0.0,0.0,46.68303277020027,-2.507753213723374,0.22025896842756476
301,705.4160292457879,560.7307638603304,-0.6212674888111596,13.774377078055446,-28.54751338037149,0.0,-0.31094187996307376,0.0,0.0,31.92050343424401,-0.33218554085696383,-0.5049122053448709
302,635.7691940347005,581.9080123626653,0.10311700989038386,58.49503614068061,-58.741186076361316,0.0,0.1529260107685616,0.0,0.0,54.810123360579155,-2.421188681982468,0.2194722933566725
303,619.8401650045636,547.607338181635,-0.3069694540716442,81.88417364703022,6.961102546485826,0.0,0.09273290346485813,0.0,0.0,11.540182092724338,-0.5577239021150731,-0.19061417060535557
304,784.154484283396,553.0650011685598,0.7521044884033581,-77.55311216372831,40.284007978337215,0.0,-0.432426523331304,0.0,0.0,14.43776073499185,-2.9045926534118047,0.8684597718696467
305,728.1093110945001,576.2710824776868,0.6296368625161688,-50.26032126774458,-21.250120762129118,0.0,-0.2593326264629466,0.0,0.0,44.977419291660034,-2.72680905931103,0.7459921459824574
306,702.6787799537051,577.2050725100561,0.6213890071944705,-29.95026473336119,-37.22810024204381,0.0,-0.3142639868780217,0.0,0.0,42.859299089409475,-2.735587305883445,0.7377442906607592
307,640.2445749026954,592.451531337495,0.7243497143109547,3.0379180239176264,-86.74316791756658,0.0,0.06579598690959326,0.0,0.0,48.57107143067016,-2.7422575206784012,0.8407049977772434
308,656.4256425199544,572.2222115869307,0.6031298929945881,11.653268000690368,-59.90086257794096,0.0,0.25705797943628395,0.0,0.0,29.947327402261514,-2.807816957257859,0.7194851764608767
309,630.1189015112037,575.4348336924769,0.6869472124953899,24.900118977812532,-79.83333230704538,0.0,0.05436941095925768,0.0,0.0,26.106909196661924,-2.8421566727505345,0.8033024959616786
310,639.9427425066282,585.9482097543334,0.44095051348846726,30.220510555656606,-76.68112742943885,0.0,0.36494929945991234,0.0,0.0,50.58450669868417,-2.624180689672994,0.5573057969547559
311,735.9796547438729,560.1641069743508,0.3127430144111507,-43.66881524725166,-18.106838126081687,0.0,-0.4487762153986232,0.0,0.0,38.836141857538045,-2.6739444369632324,0.42909829787743936
312,796.502672962067,538.810139981297,0.2504202961772599,-95.79975233054117,14.894698677783635,0.0,-0.29748955358092305,0.0,0.0,21.930743619796104,-2.826966946063963,0.36677557964354857
313,723.9848892008279,559.8775768642887,0.0016350809942782263,-24.034526915607074,-30.338319038218255,0.0,-0.3314799481608547,0.0,0.0,46.302822991385774,-2.4583114668322232,0.11799036446056686
314,645.9151198145121,574.2160935370915,-0.5685378352753503,69.65190529891362,-8.562439729870825,0.0,0.38991210563209666,0.0,0.0,42.5018716741899,-0.4445109644086185,-0.45218255180906164
315,790.1381023889655,547.2475702281541,-0.4825984031325247,-71.60727900579997,-57.55216194611994,0.0,-0.31564171040494104,0.0,0.0,33.803382214884266,-0.3925401083853865,-0.36624311966623607
316,657.9973584644107,564.9499703951103,0.15347084937543332,36.08975611649026,-41.45421330134807,0.0,0.44202471738528204,0.0,0.0,39.73534239788111,-2.612151738327496,0.26982613284172197
317,650.3459710409584,570.6489856522945,-0.5289309431439504,63.632874913751344,-10.46990173253597,0.0,0.1866459770825014,0.0,0.0,40.54329678340295,-0.442508352152879,-0.41257565967766174
318,749.7951955834877,592.9681708250972,0.05577410356529178,-53.25581077809062,-60.59363687261003,0.0,-0.3379540593111188,0.0,0.0,77.87949908003186,-2.2169595202852386,0.17212938703158043
319,664.8772580012237,578.5179046780468,-0.395078678960183,51.283157468862704,-31.723804068278344,0.0,0.12257243749119623,0.0,0.0,47.2715065600729,-0.9678055421593645,-0.27872339549389435
320,588.5939815303497,604.462222959547,-0.06433536835022213,115.99493702866123,-67.64473672070751,0.0,0.3846333571606342,0.0,0.0,72.66037490585845,-2.153393410610167,0.052019915116066504
321,767.6923086330456,576.8480811207112,-0.4205044923561767,-42.4666820955502,-70.85668878574857,0.0,-0.2807815793344473,0.0,0.0,57.150821487861236,-0.9964577283916687,-0.30414920888988806
322,608.8511238893732,600.4215569664732,-0.23450427833608511,105.13349321374731,-47.800977641195246,0.0,0.00678363205525806,0.0,0.0,63.39984234240677,-1.1713658426684808,-0.11814899486979648
323,717.5827573001203,568.6214677046815,-0.3757124739271962,-2.0012457984630494,-42.84434157385908,0.0,-0.24771447393569634,0.0,0.0,43.78935287049852,-0.9603756526124025,-0.25935719046090755
324,719.5269882180908,560.9686136571054,0.323569324029058,-28.51919608997806,-23.626941586904444,0.0,-0.3864605919194491,0.0,0.0,37.11415728490254,-2.6935597298643357,0.4399246074953467
325,713.2786193545857,559.1794812142499,-0.3867940102927524,-1.1019072082664785,-32.49583261920458,0.0,-0.2610914869334112,0.0,0.0,33.95165399384104,-0.8751210969056197,-0.27043872682646375
326,662.3079083660854,557.6018676832313,-0.2366722972010603,43.23038836661594,-18.480862011735596,0.0,0.09725859314129698,0.0,0.0,28.37416394973658,-0.9026833036211922,-0.12031701373477167
327,657.4316478151804,582.2464038392582,-0.058045933949595896,45.55665413727567,-50.18803631864454,0.0,0.43521228690143987,0.0,0.0,60.06813035623259,-2.2609536681488835,0.05830934951669274
328,693.6263334826738,550.3426552842611,-0.0814166963290911,8.047619702931025,-20.255264039000334,0.0,0.28214623447754755,0.0,0.0,36.56043815191111,-2.5673551465134943,0.03493858713719754
329,819.7076108972603,604.3656029861978,-0.04642755538387422,-116.10403975894573,-80.34066572334349,0.0,-0.2889570821307524,0.0,0.0,97.03015339447457,-2.041683774379842,0.06992772808241442
330,683.3542880289274,580.7189305341989,-0.5675436587259489,41.56943566566672,-34.24091982597716,0.0,0.30158069257671727,0.0,0.0,54.275223551927525,-0.5428081469195917,-0.45118837525966027
331,653.6712425882998,580.6840007981442,0.7359886220730529,-0.02348833900879299,-69.03734604773362,0.0,0.2761747556389696,0.0,0.0,35.532504321871365,-2.8031677137009114,0.8523439055393416
332,615.7764348371402,572.8619630105314,-0.037084371052610865,85.77334011882887,-40.209487558645804,0.0,0.39054044202896926,0.0,0.0,47.41305709826887,-2.4208075399937212,0.07927091241367777
333,612.4307836037317,594.1599693048066,0.25507778937334047,68.42075045859123,-84.66333443373338,0.0,0.3956168215427785,0.0,0.0,60.54072503551193,-2.4632778202709606,0.3714330728396291
334,632.9665363308482,581.1810757376043,-0.5725770449075727,84.34293081712798,-7.1196110888623565,0.0,0.19657919873976226,0.0,0.0,48.438091210319975,-0.49366261451636095,-0.456221761441284
335,780.3523585257899,519.5989325187919,-0.13905105998551692,-80.94911660276973,-1.33160773342105,0.0,-0.20087459362695365,0.0,0.0,0.9589762828987068,-0.36637931448848216,-0.022695776519228286
336,606.0986696820315,562.0694215606687,0.31137081045736004,79.40794533355938,-59.7712746575077,0.0,0.4077870831662129,0.0,0.0,19.533827905790474,-2.8509727278569637,0.4277260939236487
337,590.9120689930786,571.2894261261803,0.015164266996394171,108.44170686166626,-43.4387964871814,0.0,0.16397341102056673,0.0,0.0,42.28382371576394,-2.520684492928713,0.13151955046268282
338,768.7133783205946,598.8505477009252,0.4906440832769683,-93.2847983514188,-28.791895095366648,0.0,-0.17690255132460414,0.0,0.0,77.88392334437295,-2.5139338607133688,0.6069993667432569
339,799.1068609614572,544.6065920152773,0.43762003517155335,-96.16925680009217,28.317010055222504,0.0,-0.2251018124342426,0.0,0.0,20.649162241674453,-2.8513251753323114,0.553975318637842
340,619.852211440003,572.8284979755042,0.779485213550283,26.550976998493233,-87.15544944693215,0.0,0.08631324427068426,0.0,0.0,14.20880205892724,-2.9069754656741247,0.8958404970165716
341,721.7258228158643,603.4072937959069,-0.3378756690181481,4.001591189972718,-76.93040180064807,0.0,-0.49771847430462834,0.0,0.0,78.51645888249371,-1.1318402721750085,-0.22152038555185943
342,731.2973994044847,608.5556833000846,-0.6661559492784688,24.247802273314605,-81.49461550581954,0.0,-0.4769607819981788,0.0,0.0,85.18152314622641,-0.6473309729606749,-0.5498006658121801
343,602.1023439047749,601.7934195064967,-0.3481390707618199,116.68753246882727,-34.55878092782873,0.0,0.06736824602663805,0.0,0.0,63.231033498249055,-1.077005804013091,-0.23178378729553123
344,696.6189244315842,599.8815117035833,0.5291504536861977,-32.609931734008626,-62.462638544847536,0.0,0.14623319294120446,0.0,0.0,69.51250468506579,-2.567956292111303,0.6455057371524864
345,733.0088742008118,555.0139988854094,0.5524963384733672,-41.48781534346193,-4.394438889834639,0.0,-0.2609204273486031,0.0,0.0,18.367315311768866,-2.873592928227306,0.6688516219396559
346,601.2720601239507,603.2624238116618,-0.41614308250183535,120.11939489752278,-27.557798319042,0.0,0.1719676059668031,0.0,0.0,64.06813250304216,-1.0254575455953774,-0.2997877990355467
347,806.2486797090346,554.874158908925,0.5183242004441113,-104.86397928458958,30.59698888533911,0.0,-0.3496338316459688,0.0,0.0,34.00636553850743,-2.7651991562061036,0.6346794839104
348,611.4025848291099,594.583168683605,0.10080403342562017,81.59811636637322,-73.66863801049583,0.0,0.061746889487622914,0.0,0.0,63.87405415927993,-2.3419529425016736,0.21715931689190882
349,661.0922418516628,553.5992762602364,0.11334322590970847,35.932462655773726,-28.3451386993981,0.0,0.263268322780751,0.0,0.0,28.603993033848095,-2.7408982211734063,0.22969850937599712
350,743.7755302444125,573.3349049456501,-0.02526276125462701,-42.65428910883223,-44.92669095753448,0.0,-0.4980902089361597,0.0,0.0,60.6280216330572,-2.2801313748360927,0.09109252221166163
351,657.1990131030186,579.7905156829956,0.2884030099916317,26.7295701885778,-60.387006255908204,0.0,0.3394374455920461,0.0,0.0,50.72504152785194,-2.5563747028803787,0.40475829345792036
352,748.0786771639033,581.5562136252139,-0.3413981107641406,-27.87526380431887,-65.14889287366573,0.0,-0.40019176519168864,0.0,0.0,60.1387541912277,-1.0705824611661987,-0.22504282729785197
353,758.6464198207079,598.6935890618556,-0.5304770047586754,-15.578258007452682,-89.35587950717573,0.0,-0.4138677320325885,0.0,0.0,81.3268987736623,-0.7305283920228357,-0.4141217212923868
354,799.0315050700736,585.2941519374889,-0.07767466895601938,-94.4034734579845,-63.31043030919341,0.0,-0.1503750654736687,0.0,0.0,77.60566359190088,-2.110165132603216,0.03868061451026926
355,639.0274332576938,558.7095175451782,-0.6803522495863243,65.77183681406974,15.649769725795814,0.0,0.30501172259497095,0.0,0.0,17.298481427816995,-0.15486068199904068,-0.5639969661200357
356,811.7575223967917,560.0559170869577,-0.7304384998646857,-62.85936083584671,-97.32475860028248,0.0,-0.05259115369176082,0.0,0.0,41.63907982478412,-0.37706446088813383,-0.614083216398397
357,753.1906236499946,569.5080766062507,0.16817897660474734,-59.13701250116702,-30.540176660324057,0.0,-0.10721157732177927,0.0,0.0,54.61521411779345,-2.460889727970758,0.284534260071036
358,716.5697549475027,601.6458760531885,0.6388476705115398,-56.32040087895721,-48.037450549918766,0.0,-0.13914545137086498,0.0,0.0,70.8899835390892,-2.6222388677360664,0.7552029539778284
359,774.6819667011378,570.7884694631537,0.5288383307793867,-85.31124390413692,2.0311387171931443,0.0,-0.056175401139687164,0.0,0.0,48.38735790311528,-2.672614998097006,0.6451936142456753
360,771.3114835608667,598.8371225810067,-0.3959514679131878,-39.05174263080527,-91.47636663621189,0.0,-0.1394272042500816,0.0,0.0,79.3359148483752,-1.0848605735544563,-0.27959618444689915
361,623.2889848859938,602.1619685576459,0.6686883480557759,15.142864766265781,-104.5707184691976,0.0,0.12208934934118931,0.0,0.0,59.05139607677915,-2.6785124644955456,0.7850436315220646
362,792.3862171872266,557.9605656498296,-0.6169453160523332,-58.88901983785016,-76.66355239493512,0.0,-0.2075912118193517,0.0,0.0,41.444753729141716,-0.4165326285207135,-0.5005900325860445
363,814.1933656172698,602.2370150464259,-0.39640312769453695,-77.2543515683435,-111.18706432233128,0.0,-0.38372876007986795,0.0,0.0,87.59371711945796,-1.1022074995680708,-0.2800478442282483
364,752.631544147003,545.8477766383105,-0.038673227348520633,-51.96012699555241,-18.370477482092785,0.0,-0.16284187915020792,0.0,0.0,37.59841316081224,-2.56784281800925,0.077682056117768
365,808.261611416643,554.0346824722601,0.6661648568153085,-100.27683376238122,47.61390302353487,0.0,-0.13920281933952078,0.0,0.0,26.115674432835757,-2.8394067691333476,0.7825201402815971
366,640.5070855000079,567.6794088242551,-0.017865059024035235,60.16546197398535,-37.11052841620432,0.0,0.056776288152190046,0.0,0.0,45.009061098206296,-2.4650678887628183,0.0984902244422534
367,809.968054186563,551.3547798962452,-0.0699023124392858,-108.17303747317837,-29.482169352314067,0.0,-0.20577155089809118,0.0,0.0,48.97756646491658,-2.3790001744292555,0.04645297102700284
368,728.6701743364766,578.1790598437136,-0.5409827578208929,0.49251782232049734,-56.49236399679616,0.0,-0.3848849121155896,0.0,0.0,57.77824733019058,-0.5845527276824433,-0.42462747435460424
369,794.0528804782836,592.3795997749615,0.614425174096604,-113.10046823438111,2.841210883652238,0.0,-0.49229262462667767,0.0,0.0,71.29605004751166,-2.607792486293775,0.7307804575628927
370,806.8488755787077,575.4298657575073,-0.7655567535343646,-45.211110473300764,-107.15498248195371,0.0,-0.4003549060492535,0.0,0.0,57.529795014770414,-0.4594012922238657,-0.6492014700680759
371,665.8083090628437,569.1760740407307,0.7416451157068833,-1.5897356431997096,-52.35203263496365,0.0,0.2907085781174419,0.0,0.0,19.6666858255752,-2.880226899128187,0.858000399173172
372,762.012897993649,594.0622651871083,0.4579159107423576,-84.16573367825787,-30.49614529841074,0.0,-0.3766242619388202,0.0,0.0,73.04254951593289,-2.513072759989428,0.5742711942086463
373,681.6178056076373,555.1516383087068,0.16408613366161995,13.945069797227877,-28.30983304348098,0.0,0.03547269905435524,0.0,0.0,31.33774668787811,-2.717557222352762,0.2804414171279086
374,795.0462304253857,607.507832612032,0.5119512373726425,-121.0747998574795,-21.4452956699971,0.0,-0.3309809174191806,0.0,0.0,89.1528906218562,-2.491451071925823,0.6283065208389311
375,657.5451220524803,604.8844494285129,0.5891351402748619,-6.588878788438528,-86.26597564213873,0.0,0.2533974596380724,0.0,0.0,68.42926950839362,-2.604380739699608,0.7054904237411506
376,777.864805310506,552.5271576945137,-0.3751545097506782,-64.01186151973086,-49.95657596663125,0.0,-0.4625779788261525,0.0,0.0,34.94352095162604,-0.8917144560814384,-0.25879922628438956
377,632.185977940886,576.400146187423,-0.6356599319935919,82.41361541375795,2.5221607143182254,0.0,0.4386895672543946,0.0,0.0,40.308034227977124,-0.4005082399540153,-0.5193046485273033
378,808.7764124702584,584.2430179907717,-0.728778936711177,-44.689294977982584,-113.27829819964899,0.0,-0.02773420274564481,0.0,0.0,68.27953868902692,-0.5343961954528968,-0.6124236532448883
379,658.3247509320458,572.7143260488617,0.5243180325034666,14.442752052167567,-58.27273182109237,0.0,0.34604566233223755,0.0,0.0,34.544058662158704,-2.76266103781616,0.6406733159697553
380,727.1921812816987,598.5287496506555,-0.38351943783839226,0.6128659255966156,-74.18899781333404,0.0,-0.31097140184199085,0.0,0.0,74.06511347895871,-1.0819880737641152,-0.2671641543721036
381,655.0725068889902,546.0166728202757,-0.2640677076374446,47.68114501944801,-4.21764483168432,0.0,0.03628378944586319,0.0,0.0,15.525186437100864,-0.6541114679065774,-0.14771242417115593
382,676.08439260044,562.1639773789689,-0.5860206108216335,37.990054542265995,-13.987403310812757,0.0,0.3070063473634957,0.0,0.0,30.981507252041098,-0.33333321237943714,-0.46966532735534483
383,750.7798576176626,532.4287124526272,-0.5424506780317716,-41.978304283401435,-28.722696004909142,0.0,-0.3237360814617512,0.0,0.0,1.4288789433900477,-0.011000968974832714,-0.42609539456548295
384,582.3462465341415,560.6915442173496,-0.6024678021506239,114.61514248573775,40.97178600258862,0.0,0.012111120851253265,0.0,0.0,14.49704447137846,-0.13290987581981584,-0.48611251868433525
385,620.4763391088682,576.3168315612387,-0.679156687253048,91.28496325720157,13.523455257162894,0.0,0.36644054462970876,0.0,0.0,36.18446994090958,-0.3548849442227363,-0.5628014037867594
386,804.2952491958032,582.2946643723981,0.587565880752698,-116.07017367843483,13.874089997791586,0.0,-0.196534428563648,0.0,0.0,62.74627731076617,-2.62585128504038,0.7039211642189867
387,658.8787381978395,565.6418227762068,-0.2617442689079148,49.07294317929484,-24.270059198738345,0.0,0.3182460664731081,0.0,0.0,35.39413185206666,-0.9710632075407717,-0.14538898544162615
388,767.3622016667861,604.8547594853842,0.33150502680527283,-88.22001918062426,-49.327823854971975,0.0,-0.3183127311113087,0.0,0.0,86.82750191299557,-2.37771566177278,0.4478603102715615
389,663.8649628020946,579.5571685810946,-0.7292450277359633,60.29852467738971,-13.249489098842933,0.0,0.26564104029819685,0.0,0.0,44.541154011332516,-0.396953917061761,-0.6128897442696747
390,751.6883774935185,605.0773775649034,0.7442893916555064,-89.22023342390494,-20.576158905012946,0.0,-0.20311469852601,0.0,0.0,75.84138025132805,-2.6653173625334476,0.8606446751217951
391,745.0143694017125,572.3314073141655,0.6559914920187795,-61.796160429259245,-6.485172422306071,0.0,-0.2064826645813087,0.0,0.0,41.63990167880107,-2.7523271372581366,0.7723467754850681
392,749.4531784421041,555.4399992778973,0.42841158576769534,-55.76009693627823,-3.0515586543202993,0.0,-0.12059554755867846,0.0,0.0,29.72556478791829,-2.7812995583255193,0.544766869233984
393,817.7664517094271,565.782286514078,0.12468060217487442,-121.36426836367758,-21.35546364440996,0.0,-0.4775669688411463,0.0,0.0,59.07230583416098,-2.3961463789340955,0.24103588564116307
394,763.38452767563,590.557327658298,-0.5952157600324202,-18.25005910244026,-86.0960565426368,0.0,-0.37105161580874435,0.0,0.0,72.68571229413715,-0.6418899991363873,-0.4788604765661315
395,684.7298915178599,545.2905609442746,-0.011920002734967405,15.457242729454489,-15.607423720585814,0.0,0.43950357828432335,0.0,0.0,27.47624159884863,-2.733831882427344,0.10443528073132123
396,606.2193229808477,556.630258462929,0.2952901265729557,81.82626023982675,-53.24781161324888,0.0,0.30272313547256474,0.0,0.0,5.916611567498291,-2.9345115258674372,0.4116454100392444
397,732.9881576642963,597.6557378995522,0.7725906955575141,-71.19519119154694,-25.781154084253014,0.0,-0.10792515071577857,0.0,0.0,64.79863969900605,-2.7079582397030473,0.8889459790238028
398,619.9238268972779,597.2429526192557,-0.4585841807696348,101.7910983447296,-25.295719521797004,0.0,0.37707982276770047,0.0,0.0,59.942341024019015,-0.9779015145452373,-0.34222889730334616
399,757.7885298274732,593.989178950882,0.6317703588867962,-84.72002914226354,-17.913264457201983,0.0,-0.07004091684136826,0.0,0.0,68.10592658482472,-2.627807626599772,0.7481256423530849
400,756.3896397818074,539.2217251447483,-0.31688447035553335,-50.55268351003777,-26.80913285516687,0.0,-0.00387637410405256,0.0,0.0,19.975426655430088,-0.72473848087935,-0.2005291868892447
401,699.3974179202644,569.8846809264562,-0.6007745374083964,23.32578409495406,-32.97261522915771,0.0,0.47038697964967746,0.0,0.0,43.4187346559377,-0.43920029405181205,-0.4844192539421077
402,641.4579928938941,566.3047648525156,-0.6125678006879205,69.05921142718802,3.5472001515653453,0.0,0.21312627050728844,0.0,0.0,30.17347411009555,-0.3150770153089777,-0.49621251722163184
403,631.9121889324183,580.6848882363746,-0.4168477345424609,82.98118056640627,-19.234512511377545,0.0,0.07352428896748492,0.0,0.0,45.42493415035515,-0.941413264531052,-0.30049245107617223
