Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
392	1299.8	267.346	1501.05	842.46	1000.0	33.8614	9.50166	43.8742	-29.1933	1572000	-4.11868e-08	662.672	-0.00811758	-393.988	0.313032	0.0168641	0.1755	3.0	1574.7628347873688
393	1423.38	30.1079	1463.08	1386.84	1000.0	36.8043	6.98514	46.4385	-58.1276	1576000	-1.14441e-08	94.5774	-0.00500727	-21.2618	0.280423	0.0202652	0.25375	3.0	1577.894333600998
394	1431.18	10.1504	1440.35	1415.25	1000.0	35.8008	3.52465	46.2723	-21.6161	1580000	2.86102e-09	90.8743	-0.0147782	-5.17203	0.314844	0.0171337	0.2405	9.0	1582.4259209632874
395	1432.35	29.0317	1468.9	1387.61	1000.0	35.6044	2.8758	43.9108	-1.38748	1584000	1.50204e-08	103.42	-0.00932488	-3.88038	0.286076	0.0159202	0.2005	3.0	1586.7720510959625
396	1417.06	23.1879	1440.78	1383.87	1000.0	35.6196	2.99153	42.6698	5.4592	1588000	-4.29153e-09	90.475	-0.00990853	-5.79108	0.316555	0.015361	0.202	5.0	1591.0454142093658
397	1416.27	21.1501	1437.79	1383.21	1000.0	34.436	2.81012	44.5649	10.3523	1592000	1.19209e-08	77.4306	-0.0179434	-3.69162	0.324092	0.0204753	0.28725	9.0	1595.257580280304
398	1378.09	17.3642	1406.97	1360.6	1000.0	34.3888	3.883	44.623	-17.404	1596000	3.94583e-08	92.715	-0.0215064	-7.70452	0.273365	0.0184461	0.208	13.0	1598.4886548519135
399	1444.77	25.6273	1479.21	1415.25	1000.0	33.2223	3.14454	39.772	7.6551	1600000	-2.98023e-08	119.749	-0.00988863	-15.0465	0.309557	0.0192328	0.24075	4.0	1602.371597290039
400	1443.55	44.5633	1511.96	1400.1	1000.0	36.3601	3.72067	45.1371	0.537778	1604000	0.0	118.145	-0.00908315	-4.67147	0.276759	0.0148046	0.18825	4.0	1607.9906611442566
401	1438.08	19.6247	1463.8	1412.59	1000.0	36.4479	3.82028	46.1142	-1.22143	1608000	-1.90735e-09	69.681	-0.00740026	-5.09391	0.291974	0.0183528	0.22425	3.0	1612.2222499847412
402	1426.21	43.0104	1473.79	1371.05	1000.0	35.9188	2.87145	42.9994	9.75872	1612000	-2.59876e-08	100.617	-0.00795575	-4.60438	0.320948	0.0110833	0.1875	3.0	1616.4209837913513
403	1431.6	24.2474	1451.06	1390.34	1000.0	34.8709	3.14306	43.0024	8.62207	1616000	5.00679e-08	115.029	-0.0348633	-4.43906	0.287438	0.0156048	0.2655	39.0	1621.179140329361
404	1448.76	14.6762	1467.32	1431.05	1000.0	35.4953	3.36472	43.7996	10.018	1620000	2.06232e-08	90.4618	-0.0401473	-3.93421	0.268371	0.0151413	0.22425	64.0	1624.9273219108582
405	1468.15	48.78	1507.04	1384.91	1000.0	36.103	3.03664	49.1394	9.47283	1624000	2.74181e-08	101.635	-0.0332789	-7.14497	0.223639	0.0152651	0.20525	38.0	1629.7170689105988
406	1416.35	57.2069	1488.81	1328.98	1000.0	37.0501	7.8488	46.9885	-64.72	1628000	-3.17097e-08	133.642	-0.0107573	-14.6939	0.221373	0.0230618	0.2825	3.0	1632.8757219314575
407	1454.18	36.8561	1498.77	1396.25	1000.0	35.4322	3.69828	44.9529	2.12377	1632000	-5.72205e-09	97.9873	-0.00706036	-5.50976	0.166367	0.0167491	0.23925	3.0	1636.7636988162994
408	1459.76	53.1711	1524.82	1398.31	1000.0	36.2506	3.18269	44.6505	10.3627	1636000	-4.36306e-08	99.8362	-0.00882365	-5.10811	0.190201	0.0189116	0.25625	3.0	1641.2723667621613
409	1457.93	8.54776	1469.33	1445.43	1000.0	36.2528	3.27667	44.0327	12.5082	1640000	-1.07288e-08	87.5707	-0.00914807	-5.12687	0.194967	0.0221889	0.245	4.0	1644.4168157577515
410	1481.62	15.3921	1501.61	1458.66	1000.0	37.238	3.07491	46.1829	10.841	1644000	1.90735e-09	86.0538	-0.00932301	-3.43954	0.16941	0.0108352	0.23625	3.0	1650.7872490882874
411	1225.39	341.788	1507.95	643.245	1000.0	31.4961	21.0477	46.6325	-62.5019	1648000	4.04119e-08	788.885	-0.00805842	-417.474	0.190149	0.0186628	0.20775	3.0	1654.9270324707031
412	1432.83	62.7878	1519.84	1347.88	1000.0	35.7466	12.56	48.8295	-80.1766	1652000	1.19209e-08	139.071	-0.00971215	-54.1158	0.15775	0.016837	0.27	4.0	1658.0713090896606
413	1458.03	44.7595	1523.86	1399.01	1000.0	35.5591	3.04416	42.992	-0.546321	1656000	2.0504e-08	107.037	-0.00575139	-4.90106	0.121424	0.0290814	0.288	2.0	1662.5123751163483
414	1470.4	53.7441	1534.84	1398.4	1000.0	36.0556	3.45149	46.3661	4.06614	1660000	4.02927e-08	96.9716	-0.00685118	-8.08955	0.149235	0.0140299	0.21675	3.0	1665.649406671524
415	1284.9	311.85	1495.63	745.878	1000.0	32.9118	19.2472	46.9882	-77.9189	1664000	2.44379e-08	590.951	-0.00597633	-329.991	0.172764	0.0146111	0.1635	3.0	1669.8208289146423
416	1418.14	15.5631	1435.82	1393.08	1000.0	34.2388	13.1151	46.9123	-83.0365	1668000	-3.62396e-08	140.138	-0.0101529	-57.5364	0.109885	0.0200714	0.279	4.0	1674.088404417038
417	1283.94	312.191	1479.27	743.555	1000.0	29.4812	20.8718	47.8658	-80.8	1672000	-2.02656e-09	695.534	-0.021053	-423.525	0.156899	0.016191	0.2765	12.0	1678.6611742973328
418	1471.28	43.5133	1528.75	1424.26	1000.0	37.3207	5.70151	48.4758	-50.7123	1676000	1.14441e-08	111.35	-0.0197018	-13.127	0.185422	0.0156314	0.20775	12.0	1683.091460466385
419	1464.85	35.4155	1499.42	1405.56	1000.0	35.6846	11.4129	46.3564	-88.2766	1680000	1.7643e-08	131.859	-0.00860706	-45.6812	0.116101	0.022876	0.25375	3.0	1686.21511054039
420	1313.19	221.101	1456.59	931.108	1000.0	33.4158	16.9948	46.3118	-86.1996	1684000	3.69549e-08	419.222	-0.0230826	-233.286	0.164847	0.0157136	0.23775	17.0	1691.7313005924225
421	1478.66	9.8331	1491.31	1465.43	1000.0	33.7867	4.00198	44.9842	-14.2902	1688000	3.29018e-08	89.4406	-0.00844408	-13.9342	0.106417	0.0160734	0.2005	3.0	1694.8553528785706
422	1494.47	59.4735	1549.94	1394.49	1000.0	37.0059	3.25252	48.2455	-2.6622	1692000	-7.15256e-09	125.894	-0.00760521	-6.09801	0.100172	0.0150061	0.2015	3.0	1699.301715373993
423	1452.23	19.7977	1471.96	1421.49	1000.0	37.3491	3.36721	46.5741	3.12878	1696000	-5.53131e-08	92.9603	-0.0214755	-7.8383	0.108678	0.0165416	0.17825	16.0	1702.5312902927399
424	1458.87	22.015	1487.98	1426.43	1000.0	35.0802	3.07531	44.8553	5.51883	1700000	-1.43051e-09	115.103	-0.00765611	-4.19061	0.0698302	0.0132677	0.15725	3.0	1706.9592747688293
425	1440.67	54.1842	1508.31	1377.0	1000.0	35.1613	3.31931	44.4587	4.28724	1704000	-3.86238e-08	88.2654	-0.0174962	-7.72206	0.0727987	0.0170851	0.21425	10.0	1711.385069847107
426	1453.41	36.7781	1488.39	1395.98	1000.0	33.2529	3.17903	42.9602	-7.09589	1708000	2.22921e-08	111.948	-0.0154102	-7.18909	0.0867936	0.0176491	0.193	9.0	1714.559104681015
427	1311.59	270.566	1497.29	844.463	1000.0	28.7434	24.069	44.6431	-85.9547	1712000	1.81198e-08	270.721	-0.0135366	-87.0715	0.0546453	0.0170577	0.196	7.0	1719.0098066329956
428	1467.1	29.0679	1498.56	1426.18	1000.0	34.9667	4.62632	44.6917	-37.4423	1716000	-1.57356e-08	133.516	-0.00924678	-14.4367	0.0148916	0.0172955	0.188	3.0	1723.4159483909607
429	1422.85	45.4463	1464.34	1348.28	1000.0	33.784	10.7088	45.664	-84.6123	1720000	-1.19209e-09	123.141	-0.0216747	-39.507	0.0485632	0.0158813	0.18025	15.0	1726.6436274051666
430	1477.89	21.9801	1504.16	1448.55	1000.0	34.2036	3.07879	42.944	5.24696	1724000	-1.90735e-09	114.015	-0.0176652	-8.73651	0.0286595	0.0159497	0.21325	11.0	1732.4514236450195
431	1464.27	31.3662	1514.15	1429.66	1000.0	36.2304	3.09104	45.0401	6.53467	1728000	-1.07288e-08	101.738	-0.00404663	-8.08106	0.0621447	0.0230211	0.32825	2.0	1735.5673804283142
432	1459.29	50.6392	1515.0	1397.43	1000.0	34.1265	2.77161	43.3031	8.68727	1732000	-2.19345e-08	105.733	-0.0164946	-3.96155	0.041798	0.017264	0.20575	7.0	1739.8245763778687
433	1475.1	27.8089	1503.15	1441.1	1000.0	34.2624	3.15637	43.3783	11.3071	1736000	2.01464e-08	110.62	-0.0419985	-5.17754	-0.00118161	0.0140717	0.256	79.0	1744.7714474201202
434	1438.16	58.0862	1496.35	1350.54	1000.0	35.3901	3.50338	43.8504	12.1924	1740000	-1.90735e-09	97.2233	-0.0183707	-9.20084	-0.0329858	0.0182824	0.26125	9.0	1749.2968606948853
435	1457.55	44.3878	1506.15	1385.24	1000.0	33.1788	3.16997	42.9278	10.3391	1744000	3.32594e-08	88.6039	-0.0118149	-4.7417	-0.00736498	0.0139683	0.19775	3.0	1753.141114473343
436	1473.38	29.4666	1505.94	1431.25	1000.0	34.4208	3.08554	44.3277	9.06404	1748000	3.45707e-09	87.3271	-0.00948694	-3.675	-0.0469905	0.0160133	0.21025	6.0	1757.283480644226
437	1473.94	27.2998	1505.31	1430.23	1000.0	34.8254	2.85928	44.7836	12.4381	1752000	2.21729e-08	98.2515	-0.011737	-3.48308	-0.0282633	0.0182862	0.21925	5.0	1761.7111175060272
438	1490.84	59.6191	1568.3	1415.27	1000.0	35.164	3.90026	43.1498	-23.3053	1756000	3.93391e-09	117.147	-0.0193672	-6.70364	0.00979508	0.0173405	0.2685	10.0	1764.9065861701965
439	1500.69	50.8479	1567.6	1427.64	1000.0	36.6575	3.33522	45.1323	12.6378	1760000	9.05991e-09	124.998	-0.0437468	-4.55087	-0.123374	0.0152282	0.26675	78.0	1770.2206461429596
440	1471.49	16.6124	1499.91	1458.4	1000.0	36.7005	3.35007	45.6293	14.2648	1764000	2.57492e-08	74.8431	-0.00969938	-10.1491	-0.153178	0.016142	0.185	3.0	1775.5269951820374
441	1508.97	48.0333	1577.56	1447.58	1000.0	34.5195	2.51182	43.1666	14.282	1768000	-5.72205e-09	142.372	-0.00799623	-14.3026	-0.109215	0.0162952	0.249	3.0	1779.9609580039978
442	1514.8	14.1769	1530.96	1493.45	1000.0	37.3633	3.44553	46.1602	8.97801	1772000	-5.88894e-08	100.502	-0.00695513	-4.08155	-0.170347	0.0159127	0.2415	3.0	1783.0775446891785
443	1489.3	23.4828	1524.77	1459.58	1000.0	37.5189	3.15297	45.9283	15.1441	1776000	2.31266e-08	92.0137	-0.0074577	-5.78535	-0.184304	0.0195846	0.207	4.0	1786.2103860378265
444	1489.98	66.1439	1602.65	1432.84	1000.0	35.9381	3.12132	49.6218	14.4112	1780000	4.52995e-09	117.236	-0.00756455	-5.66409	-0.099355	0.0145685	0.2265	3.0	1790.3675329685211
445	1513.49	32.751	1545.21	1463.97	1000.0	35.5016	3.45119	43.9042	14.7225	1784000	2.14577e-09	90.7987	-0.00885278	-7.2366	-0.158745	0.0177658	0.23875	5.0	1794.6157879829407
446	1481.26	32.2167	1519.81	1434.91	1000.0	37.0389	2.90792	44.9963	14.9769	1788000	1.52588e-08	106.165	-0.00763397	-11.5739	-0.18962	0.0146842	0.24775	3.0	1799.061645746231
447	1446.79	36.282	1477.02	1385.26	1000.0	34.1946	2.70758	42.2895	13.1622	1792000	2.72989e-08	84.2231	-0.0110562	-7.12619	-0.16214	0.0165267	0.18975	6.0	1803.4991555213928
448	1469.77	20.7182	1501.95	1448.21	1000.0	32.5982	2.54574	39.7861	14.9491	1796000	-2.14577e-08	105.665	-0.00862476	-6.53486	-0.201531	0.0158989	0.16975	3.0	1806.6372032165527
449	1377.66	89.4186	1441.08	1224.77	1000.0	31.8399	12.151	42.4256	-79.6819	1800000	-1.43051e-09	172.644	-0.00639276	-66.1988	-0.162056	0.0213857	0.233	2.0	1810.999417066574
450	1468.48	24.1071	1501.04	1440.98	1000.0	31.4871	4.24142	39.666	-31.0401	1804000	-1.66893e-08	101.5	-0.00768099	-10.8299	-0.161446	0.0145768	0.21375	3.0	1816.2003784179688
451	1475.13	16.851	1503.44	1460.87	1000.0	33.4818	3.24157	41.5316	6.0729	1808000	-1.12057e-08	108.723	-0.0340433	-5.25358	-0.190926	0.0154014	0.21975	41.0	1820.635747909546
452	1484.18	32.0452	1527.11	1442.26	1000.0	34.0045	3.51508	44.2364	3.4651	1812000	-1.95503e-08	94.4553	-0.0155249	-5.99667	-0.220625	0.0139827	0.1715	9.0	1824.9585101604462
453	1445.89	18.5944	1471.69	1423.63	1000.0	34.769	3.24253	45.3961	8.17592	1816000	-2.14577e-09	90.5771	-0.00913215	-10.0373	-0.262557	0.0197787	0.2005	4.0	1828.949194431305
454	1329.37	150.875	1474.37	1076.14	1000.0	28.9977	14.6407	40.3994	-66.5952	1820000	-1.81198e-08	200.708	-0.0092416	-72.6645	-0.210126	0.0197335	0.29875	3.0	1834.4846620559692
455	1505.73	54.1602	1584.56	1446.22	1000.0	30.5255	4.15462	40.6715	-21.6393	1824000	-5.10216e-08	125.063	-0.00689014	-34.8716	-0.24388	0.0154761	0.1995	3.0	1839.9391043186188
456	1453.61	10.3095	1465.99	1437.95	1000.0	35.4845	3.46067	44.7711	-0.0662816	1828000	-3.69549e-08	94.6663	-0.00777794	-10.6077	-0.21745	0.0184677	0.2635	3.0	1843.0454640388489
457	1484.71	21.8052	1514.33	1453.62	1000.0	33.1097	3.49245	41.7947	5.01758	1832000	-7.51019e-09	76.9501	-0.00987656	-4.62866	-0.261929	0.0134394	0.176	3.0	1847.269591808319
458	1464.86	24.0984	1502.05	1439.84	1000.0	34.3749	2.91942	41.49	9.08125	1836000	1.74046e-08	65.2032	-0.0173187	-3.60377	-0.2206	0.0153724	0.23575	9.0	1851.4521226882935
459	1514.27	26.8794	1544.28	1476.29	1000.0	33.4368	2.96373	40.4789	6.7837	1840000	-9.41753e-09	101.364	-0.00883882	-9.7625	-0.243601	0.0181942	0.2285	3.0	1855.8432703018188
460	1505.65	64.1138	1612.0	1450.76	1000.0	35.6037	2.8617	43.6703	11.0699	1844000	1.04904e-08	108.187	-0.0071958	-3.88693	-0.231276	0.0152171	0.2365	3.0	1860.165491104126
461	1531.28	24.9494	1573.64	1510.92	1000.0	35.5549	3.03967	45.7984	11.5408	1848000	-8.10623e-09	99.5769	-0.0232399	-6.46294	-0.234048	0.0167454	0.2115	16.0	1863.3904361724854
462	1511.62	10.1601	1524.7	1499.49	1000.0	37.239	2.97062	45.4927	11.1753	1852000	-1.12057e-08	107.085	-0.0404287	-5.47697	-0.260987	0.0145642	0.2435	79.0	1868.522097826004
463	1459.78	18.2276	1478.39	1438.34	1000.0	35.5766	3.21175	43.5068	11.4983	1856000	3.23057e-08	89.7406	-0.0393986	-15.5561	-0.246459	0.0150938	0.24525	60.0	1873.6699402332306
464	1489.01	30.3085	1539.4	1458.63	1000.0	32.2204	2.54575	42.1003	12.8676	1860000	-2.26498e-08	87.0074	-0.00871478	-5.78117	-0.291482	0.0122466	0.12675	3.0	1877.7800147533417
465	1503.86	43.0213	1540.43	1433.05	1000.0	33.956	2.54917	41.8074	13.3535	1864000	-1.66893e-09	101.023	-0.00670642	-5.02837	-0.310646	0.0165667	0.2375	2.0	1880.8763918876648
466	1479.63	37.0079	1521.92	1422.61	1000.0	35.0041	3.20291	43.9775	12.5744	1868000	-2.38419e-08	114.71	-0.0168894	-7.5339	-0.267296	0.017836	0.23675	10.0	1885.3367402553558
467	1509.33	15.7474	1528.34	1486.89	1000.0	33.7807	3.54434	43.9864	8.62399	1872000	1.71661e-08	78.099	-0.0409903	-6.47749	-0.326893	0.012917	0.24075	79.0	1889.211834192276
468	1484.92	21.1609	1505.83	1453.74	1000.0	35.2737	3.37355	42.6445	3.94622	1876000	4.52995e-09	78.9748	-0.0091145	-5.67443	-0.32896	0.0120018	0.13725	3.0	1893.5876982212067
469	1484.64	24.6934	1507.68	1448.33	1000.0	33.7217	3.19904	40.242	6.36434	1880000	4.05312e-08	82.5472	-0.0151812	-3.21284	-0.341997	0.0156401	0.21875	9.0	1897.8323528766632
470	1504.74	8.04158	1512.04	1491.33	1000.0	33.69	3.08451	40.0793	10.6492	1884000	-1.5378e-08	94.5033	-0.00761972	-6.2308	-0.330272	0.0156527	0.17175	3.0	1903.1954011917114
471	1488.31	34.7081	1530.76	1449.66	1000.0	35.2569	3.31758	42.5287	3.94736	1888000	-1.7643e-08	110.709	-0.00625498	-6.86349	-0.318246	0.0168894	0.233	2.0	1906.2718369960785
472	1513.5	30.9934	1564.45	1480.62	1000.0	33.8584	3.68055	41.2258	1.23672	1892000	-2.31266e-08	83.6809	-0.0127668	-6.6771	-0.355884	0.0190829	0.227	7.0	1909.411465883255
473	1496.67	54.3099	1582.07	1434.88	1000.0	34.8776	6.06988	41.6122	-58.516	1896000	2.74181e-08	112.707	-0.0105901	-14.2576	-0.287456	0.0162335	0.25075	3.0	1914.0445535182953
474	1486.48	22.5556	1519.47	1459.19	1000.0	34.4278	3.10315	42.0841	15.0516	1900000	4.52995e-09	89.6654	-0.00880751	-6.45904	-0.360179	0.0213277	0.21375	5.0	1918.2515892982483
475	1515.06	17.2478	1541.52	1498.64	1000.0	33.0692	2.83605	40.0151	15.8661	1904000	3.15905e-08	90.3933	-0.0145131	-8.23644	-0.317585	0.0160236	0.2055	9.0	1922.6891174316406
476	1485.08	27.8568	1527.81	1459.7	1000.0	34.9195	3.11781	41.7683	3.00264	1908000	-1.90735e-09	80.8548	-0.0106411	-5.23528	-0.32444	0.0123986	0.15225	3.0	1925.7876267433167
477	1530.43	12.4069	1544.27	1517.14	1000.0	33.8695	2.86515	39.8663	11.7703	1912000	1.21593e-08	95.512	-0.00748641	-8.36804	-0.400252	0.0134819	0.20925	3.0	1929.7848682403564
478	1510.99	39.1493	1560.16	1451.97	1000.0	35.9699	3.10236	41.1556	11.7416	1916000	4.12464e-08	92.9083	-0.00490441	-4.22707	-0.292737	0.0246754	0.31125	2.0	1934.4126715660095
479	1500.72	40.7605	1565.92	1465.07	1000.0	34.9089	3.27219	41.9129	9.06928	1920000	-8.46386e-09	89.6086	-0.00998675	-6.09402	-0.376004	0.0127285	0.1775	3.0	1939.007366657257
480	1455.36	56.7935	1513.42	1361.68	1000.0	33.1432	4.33957	42.0027	-31.2945	1924000	1.71661e-08	99.2911	-0.00906126	-9.1093	-0.396779	0.0143935	0.20825	3.0	1943.9481947422028
481	1528.32	27.2495	1557.69	1500.8	1000.0	32.4263	3.74315	41.203	-3.18822	1928000	4.52995e-08	93.3978	-0.00948817	-13.8805	-0.314496	0.0172235	0.1895	5.0	1947.9600448608398
482	1513.06	39.3052	1570.75	1461.79	1000.0	34.9973	4.82544	42.3644	-48.0419	1932000	-2.40803e-08	104.412	-0.00787748	-10.5994	-0.406515	0.0170501	0.22325	3.0	1952.4873678684235
483	1554.08	46.2461	1629.18	1511.82	1000.0	36.4409	3.10299	43.2547	10.0359	1936000	-7.15256e-09	93.747	-0.0058355	-5.17622	-0.387138	0.0269961	0.31575	2.0	1956.9607133865356
484	1505.85	50.5623	1559.63	1423.24	1000.0	37.2474	3.35732	42.3996	10.7586	1940000	1.33514e-08	98.8727	-0.0134197	-16.1051	-0.383548	0.0166601	0.2255	6.0	1962.3555397987366
485	1492.78	40.8663	1538.37	1430.31	1000.0	33.7343	3.16039	40.464	10.7066	1944000	-1.37091e-08	97.214	-0.0174048	-4.48415	-0.371504	0.0165476	0.23075	10.0	1967.9565842151642
486	1494.27	37.9582	1542.36	1437.48	1000.0	33.5982	3.49932	39.7785	9.39698	1948000	-1.07288e-08	84.3052	-0.0438924	-5.33176	-0.355666	0.00974643	0.2655	79.0	1971.8102390766144
487	1523.92	35.6779	1582.87	1489.44	1000.0	32.9047	3.26621	39.5395	8.16858	1952000	-2.38419e-08	111.036	-0.00973671	-9.88428	-0.539413	0.021842	0.239	3.0	1976.691368341446
488	1512.94	28.4593	1559.55	1483.54	1000.0	35.0974	3.2617	42.9125	9.44229	1956000	3.96967e-08	80.7624	-0.00907768	-5.09114	-0.47097	0.0142833	0.202	3.0	1981.0784618854523
489	1529.21	22.2037	1562.64	1503.4	1000.0	34.294	3.71046	41.8688	2.90157	1960000	-3.43323e-08	78.7136	-0.00629956	-5.94747	-0.482098	0.0203129	0.228	3.0	1984.2000699043274
490	1541.47	36.3478	1597.74	1507.47	1000.0	35.9333	3.37431	43.3617	8.26334	1964000	4.73261e-08	85.2664	-0.00542151	-4.4474	-0.481236	0.0179911	0.20675	2.0	1989.6741333007812
491	1537.55	49.7503	1615.97	1478.78	1000.0	35.8761	2.84432	43.6329	10.575	1968000	8.10623e-09	85.1607	-0.00502369	-3.97652	-0.515646	0.0214031	0.25375	2.0	1992.8380675315857
492	1543.57	36.4789	1596.53	1500.74	1000.0	35.6433	2.77105	42.182	13.067	1972000	1.19209e-08	114.996	-0.0074059	-6.17495	-0.460757	0.0137229	0.22925	3.0	1997.2628571987152
493	1511.76	24.2025	1545.39	1478.14	1000.0	35.8651	3.38178	43.8667	10.6732	1976000	5.57899e-08	95.1331	-0.00833369	-10.8108	-0.494791	0.0141053	0.1745	3.0	2000.4123032093048
494	1544.25	21.6262	1575.82	1522.47	1000.0	33.6931	2.93123	40.8746	14.3527	1980000	1.45435e-08	84.2826	-0.00387533	-7.76341	-0.479089	0.0193	0.268	2.0	2004.6799104213715
495	1499.75	34.1204	1539.91	1452.92	1000.0	35.4172	2.69759	43.3268	16.996	1984000	-1.23978e-08	98.8825	-0.0161871	-12.3562	-0.502553	0.0134299	0.21225	8.0	2008.8389554023743
496	1522.02	15.4073	1536.41	1496.97	1000.0	32.6932	3.08654	40.4462	-2.60198	1988000	4.76837e-09	87.9572	-0.0139887	-6.65001	-0.433986	0.0162901	0.201	5.0	2013.259765625
497	1531.26	24.3882	1566.47	1499.72	1000.0	34.244	2.9456	41.0985	11.9528	1992000	-2.02656e-08	87.8278	-0.00910539	-3.49359	-0.516831	0.015611	0.2325	3.0	2016.3734180927277
498	1519.13	26.2573	1548.47	1484.15	1000.0	34.7841	3.05735	42.526	12.6411	1996000	1.66893e-08	101.093	-0.0137659	-6.40215	-0.484713	0.0169526	0.235	8.0	2020.5292472839355
499	1541.44	38.8222	1597.92	1494.84	1000.0	33.6931	2.83178	40.4339	14.9215	2000000	5.8651e-08	99.0572	-0.0097488	-6.82111	-0.524769	0.0183832	0.23825	4.0	2024.8104536533356
500	1524.05	26.1603	1549.39	1480.23	1000.0	35.0999	3.08984	42.6329	13.6818	2004000	-3.33786e-09	90.7057	-0.0131876	-6.23264	-0.517725	0.0182545	0.231	8.0	2030.401690006256
501	1511.83	37.3828	1547.85	1452.29	1000.0	33.8677	3.05201	41.2034	10.8957	2008000	-3.67165e-08	114.598	-0.00833804	-7.93914	-0.483225	0.0158958	0.238	3.0	2033.5345685482025
502	1536.3	60.1516	1594.48	1438.87	1000.0	33.6694	3.75915	41.6959	8.45401	2012000	2.15769e-08	111.863	-0.00769802	-7.4579	-0.529523	0.0164139	0.19875	4.0	2038.1977326869965
503	1547.12	35.7443	1605.76	1508.85	1000.0	34.6495	3.32167	41.1869	13.0695	2016000	3.55244e-08	115.932	-0.00881151	-6.3471	-0.55767	0.0174686	0.20075	5.0	2044.1987042427063
504	1514.39	38.9616	1568.36	1458.53	1000.0	35.1749	3.70098	46.11	15.3908	2020000	1.45435e-08	89.9657	-0.00520069	-9.48719	-0.525417	0.0265715	0.3005	2.0	2048.696939468384
505	1511.11	24.3055	1541.29	1477.49	1000.0	33.0898	3.32967	41.3374	8.75032	2024000	-1.00136e-08	105.003	-0.0217905	-6.9455	-0.509288	0.0157747	0.25025	13.0	2054.110319375992
506	1525.1	33.2767	1573.33	1480.04	1000.0	33.379	3.53646	40.3486	7.81632	2028000	-5.72205e-09	80.9006	-0.00936861	-6.13969	-0.57448	0.0168897	0.25075	3.0	2059.2484397888184
507	1509.33	23.1734	1534.31	1482.02	1000.0	33.5411	3.12226	40.5322	12.3056	2032000	6.78301e-08	81.5689	-0.00568744	-6.30454	-0.565786	0.021135	0.27	4.0	2064.409109354019
508	1510.38	34.5604	1537.75	1451.2	1000.0	32.4926	3.04621	40.3241	10.4734	2036000	7.86781e-09	70.3981	-0.016301	-4.31194	-0.567485	0.0175396	0.2045	8.0	2069.526167869568
509	1584.49	23.4038	1613.52	1549.18	1000.0	32.7739	2.60526	40.0361	11.1059	2040000	9.29832e-09	121.513	-0.0127133	-25.9065	-0.5311	0.01668	0.2155	8.0	2074.22451376915
510	1532.95	22.5788	1559.96	1503.51	1000.0	37.3391	3.01818	43.3358	14.1154	2044000	1.43051e-09	96.4136	-0.0411402	-16.2264	-0.526598	0.011929	0.24975	79.0	2081.5670669078827
511	1546.68	10.6096	1563.84	1537.46	1000.0	33.7787	2.76322	39.4241	12.4013	2048000	4.57764e-08	75.8424	-0.013376	-3.19994	-0.604848	0.020714	0.271	7.0	2086.8810362815857
512	1496.19	21.3606	1520.81	1468.14	1000.0	34.1329	2.50359	43.513	17.6906	2052000	2.07424e-08	98.4157	-0.0245832	-13.8148	-0.605053	0.0186539	0.2425	19.0	2092.9981021881104
513	1534.73	51.1477	1610.27	1467.66	1000.0	31.32	2.99424	38.8129	13.3466	2056000	-3.83854e-08	108.224	-0.0108265	-10.5263	-0.588311	0.0135765	0.171	3.0	2097.658120393753
514	1567.33	68.4817	1635.21	1482.0	1000.0	33.9395	3.20966	44.5888	14.3035	2060000	1.14441e-08	100.165	-0.0329357	-6.90672	-0.620206	0.0155548	0.20175	35.0	2102.7163095474243
515	1574.41	23.8945	1613.22	1552.24	1000.0	35.5136	3.11562	47.8037	18.1268	2064000	1.88351e-08	104.365	-0.0198397	-5.18359	-0.635574	0.0151012	0.24325	12.0	2108.2763710021973
516	1552.68	8.28561	1563.55	1540.57	1000.0	35.9624	3.03911	45.7921	18.6012	2068000	-1.90735e-09	75.3689	-0.0171041	-6.09763	-0.625836	0.0163429	0.1775	11.0	2112.755016565323
517	1527.88	19.7603	1547.62	1495.76	1000.0	34.4262	2.47701	39.088	15.4103	2072000	1.74046e-08	115.651	-0.0184943	-9.76789	-0.582809	0.015907	0.2075	11.0	2118.3183126449585
518	1491.33	88.7105	1579.57	1343.64	1000.0	32.2178	5.10983	39.5859	-14.5796	2076000	8.10623e-09	177.023	-0.00702417	-66.6887	-0.636991	0.02186	0.2615	3.0	2123.008108139038
519	1556.28	26.6165	1583.85	1519.44	1000.0	33.8624	4.78553	41.6247	-34.6782	2080000	-2.0504e-08	77.7198	-0.00967424	-8.4766	-0.681104	0.0186987	0.231	5.0	2129.360661506653
520	1518.11	33.0044	1557.06	1467.09	1000.0	34.3773	7.36908	43.0913	-44.8259	2084000	-4.673e-08	90.5724	-0.0456605	-12.0973	-0.651646	0.0149041	0.2475	72.0	2136.1903414726257
521	1535.91	58.9511	1593.09	1458.02	1000.0	33.3241	4.27479	41.7677	-22.6672	2088000	1.07288e-09	108.353	-0.0130747	-7.49205	-0.639663	0.0171617	0.2445	4.0	2142.1849937438965
522	1582.4	39.2107	1649.15	1548.55	1000.0	34.5871	4.38045	44.073	-5.79764	2092000	4.52995e-08	102.149	-0.00933575	-9.37045	-0.648507	0.0160759	0.23325	5.0	2146.3673601150513
