,eta_x,eta_y,eta_psi,nu_u,nu_v,nu_r,on_land,d_obs,psi_tilde_obs
68,-8.717717857510973,-12.841137511049835,-0.0002062038657344445,-0.006285766432684525,-0.002087098922901376,5.951921002278482e-05,0.0,0.8038666115003057,0.02425569758046464
69,-8.730267123812428,-12.85579785626872,-0.00044714062299089363,-0.007001143830460244,-0.002051011648900314,5.754265017898774e-05,0.0,0.8130748705554751,0.024129609016302567
70,-8.740146311698082,-12.870621350030076,-0.0007916618631202965,-0.007918632769020384,-0.001959482300300408,6.016381468576526e-05,0.0,0.8238472733895179,0.02412989097324214
71,-8.746168263710686,-12.884428768773876,-0.0012653618256237564,-0.00911686031819059,-0.0017819071406304232,4.800638754076658e-05,0.0,0.8372305546363314,0.024259976681662465
72,-8.746596519371154,-12.89559460466787,-0.0019058058883354434,-0.010672260020758273,-0.0014815963906844587,4.102957105445171e-05,0.0,0.8549447981894129,0.024581824260955898
73,-8.738920097321275,-12.901787157286627,-0.0027632830667982944,-0.012673081931328767,-0.0010034462613806028,4.549095147154958e-05,0.0,0.8794727953976249,0.02518327795240083
74,-8.719948407730877,-12.899972662216424,-0.003864847518434189,-0.015230188770828157,-0.0003036826045814678,4.248531519124299e-05,0.0,0.9138971163463072,0.026131831075772993
75,-8.685939168315548,-12.886434989063215,-0.0052627667872613415,-0.01842038853200645,0.0006663829618922534,4.3500987404243574e-05,0.0,0.9617846036698321,0.027556398982952146
76,-8.632164663097385,-12.856730390247835,-0.0070407384923525385,-0.022327076394239143,0.001947676886267402,4.126519701586062e-05,0.0,1.0277992902301634,0.029535518248319903
77,-8.553572782853664,-12.805897604157236,-0.009146660929639339,-0.026969201311052515,0.003543105532436641,3.1320057010120195e-05,0.0,1.1167235590952096,0.03215730004935935
78,-8.445064127624024,-12.729020706536087,-0.01155862661714302,-0.03229633129325116,0.0054942644022872855,2.810189269375485e-05,0.0,1.2335520540685998,0.03536099601076259
79,-8.301908458327379,-12.621608626599262,-0.014198232936015742,-0.038205269384114615,0.007757836423312625,2.1060747489087817e-05,0.0,1.3827783049898663,0.03890223753935018
80,-8.121657176197134,-12.481350545858739,-0.01687996789104762,-0.04443244200548513,0.010281676141977059,1.1278286997651321e-05,0.0,1.566762290598664,0.0422147005291329
81,-7.903888236147743,-12.308055896872844,-0.019369193691593622,-0.05063546649075956,0.012990201266330104,-1.2626855117048308e-06,0.0,1.7857591314636494,0.044496667133941514
82,-7.65185942205956,-12.10520751716041,-0.02139627669510702,-0.056391847294007924,0.01571951881222411,-1.2961000777522713e-05,0.0,2.0366260961359544,0.04478447300338928
83,-7.372638500386742,-11.880030960106842,-0.02256251357511818,-0.061209357911071294,0.01826837555851135,-2.3455400713245922e-05,0.0,2.3123496563979824,0.042294476666917546
84,-7.076319562638096,-11.642845910937156,-0.023061257890002018,-0.06470042333234982,0.02037192481444272,-3.701850148551955e-05,0.0,2.6032149683296844,0.0367710310609759
85,-6.772844527709207,-11.404012327928484,-0.02255663992023127,-0.06662000859382111,0.02181165462704726,-6.0778879827694254e-05,0.0,2.899675772288611,0.02846377802717015
86,-6.4743487964139,-11.17558354205035,-0.021478841260775816,-0.06696967267339193,0.022449420887815208,-6.95801823002995e-05,0.0,3.189984514815766,0.018226842860659787
87,-6.1890419309244145,-10.966130343335294,-0.019703077398895097,-0.0659962542826289,0.022279760826497963,-7.744901719952679e-05,0.0,3.466610376045545,0.006944072572103721
88,-5.923531276671092,-10.782226310724873,-0.017611818097305942,-0.06410719394853004,0.021426740391479626,-8.037053687814932e-05,0.0,3.723154286370953,-0.004557134262142881
