Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	N episodes
1259	3714.4675	1661.3824	5311.558	-615.2088	1069.3334	375.46335	185.19757	514.4578	-617.12787	25200000	2.2125244e-08	1354.1724	-0.001844387	-1324.4331	-2.8614273	0.008782115	0.13655	1.0	69462.39064836502	23513
1260	4322.8135	394.13226	4935.954	3589.5908	1200.0	388.4229	168.39111	509.99606	-6.223772	25220000	4.577637e-09	401.2933	0.0056397077	-364.26236	-2.8690836	0.017779645	0.21935	1.0	69523.22382545471	23530
1261	3932.5571	744.2394	5022.8843	2635.8955	1200.0	361.43726	182.78375	512.5813	-13.950742	25240000	1.5830993e-08	226.4517	0.01441443	-205.88737	-2.8563323	0.020287717	0.2092	1.0	69584.10826468468	23547
1262	4010.435	561.9218	4849.745	3149.327	1200.0	370.0345	181.03395	517.44415	-113.346245	25260000	-1.525879e-08	222.7231	0.021742856	-204.84897	-2.8637924	0.047833025	0.34205	1.0	69644.71111631393	23564
1263	4174.5566	688.804	5192.8203	2750.377	1200.0	379.3996	175.39651	508.8488	-191.45082	25280000	-1.525879e-08	435.6255	0.0062444215	-415.93033	-2.8550556	0.025072204	0.3307	1.0	69704.84640431404	23581
1264	3546.644	1665.6245	5323.6143	-151.98492	1073.1111	377.4081	171.42033	508.85684	-17.743687	25300000	4.577637e-09	7742.488	0.005928061	-7272.563	-2.8718777	0.05914535	0.4662	1.0	69765.18620967865	23600
1265	3810.852	1543.965	4902.7363	-451.78793	1111.1765	372.27338	185.0207	512.5733	-576.4019	25320000	-1.8310548e-08	1769.2177	-0.009159454	-1574.5349	-2.8752606	0.013595608	0.17685	9.0	69828.0276799202	23618
1266	4011.5083	685.55096	5184.4473	2553.8096	1200.0	368.2929	176.06488	513.3375	-247.91846	25340000	1.525879e-08	723.6285	-0.009121276	-693.8615	-2.861163	0.015706195	0.14895	8.0	69889.96403026581	23635
1267	3533.2817	1596.5804	5010.2427	-601.28937	1090.3889	362.44305	185.33359	515.1102	-550.83594	25360000	0.0	3357.4587	-0.0066652223	-2196.3018	-2.877682	0.014961963	0.1766	9.0	69952.19897270203	23654
1268	3748.3933	1580.3599	5142.1987	-600.7414	1085.0	382.10434	169.9038	509.67352	-512.6714	25380000	3.051758e-08	1747.2458	-0.014478998	-971.3854	-2.8842492	0.019559914	0.20975	20.0	70017.07600355148	23673
1269	4127.3496	546.55444	5019.023	3338.9788	1200.0	371.47406	182.47495	511.35425	-302.75626	25400000	-5.1879884e-08	916.4839	-0.0016871276	-885.5911	-2.8732371	0.011897411	0.13125	4.0	70078.49816513062	23690
1270	4432.196	451.177	5213.705	3486.6475	1200.0	401.95883	162.46605	510.81122	-463.10492	25420000	3.051758e-08	935.9045	0.011696003	-913.9766	-2.8704696	0.023080433	0.2935	1.0	70139.58760166168	23707
1271	3621.0713	1446.1053	5014.706	-606.2728	1103.2222	367.22595	181.67119	514.2082	-223.61069	25440000	1.8310548e-08	2870.4143	0.0016179718	-2643.4702	-2.8693018	0.032882117	0.36205	1.0	70200.12216496468	23726
1272	3598.1353	1836.5005	5132.794	-603.2943	1037.7894	386.97452	169.1074	513.6756	-509.29602	25460000	3.0517577e-09	1712.9753	-0.008978653	-1518.4036	-2.8684566	0.015241144	0.14375	7.0	70262.03669428825	23746
1273	4081.3345	1055.9265	5006.118	238.70718	1160.8235	378.2616	173.41525	511.86633	-245.9888	25480000	-7.629395e-09	1718.333	-0.0025365981	-1641.401	-2.881366	0.013030936	0.20905	2.0	70323.21371936798	23764
1274	4131.955	787.4007	5180.658	2029.5782	1200.0	374.5265	185.26472	511.88303	-498.22256	25500000	3.8146974e-09	1137.4218	-0.0072399788	-1110.1874	-2.8696594	0.012524529	0.1462	6.0	70384.7013835907	23781
1275	3775.624	819.4099	4757.084	2471.6724	1200.0	347.96484	186.68503	517.5447	-58.339043	25520000	-4.577637e-09	209.34773	0.031159695	-184.38022	-2.8781042	0.03364994	0.31145	1.0	70445.3859140873	23798
1276	3982.84	1222.623	5328.878	-257.297	1152.7059	386.72675	171.70872	520.8175	-324.97296	25540000	-1.2207031e-08	2507.9062	0.013116351	-2467.5308	-2.8621247	0.05520757	0.35735	1.0	70506.40100169182	23816
1277	3426.9207	2016.1145	5161.892	-600.3969	1014.8947	350.59576	217.25842	513.0781	-606.75586	25560000	4.2724608e-08	4823.313	0.007408459	-4115.817	-2.8597605	0.015574005	0.2026	1.0	70567.12583875656	23836
1278	4165.7866	491.29514	5009.0376	3397.0273	1200.0	381.3735	172.08206	524.9466	-58.168167	25580000	-4.4250488e-08	355.65305	-0.010042393	-332.3472	-2.8689938	0.015830187	0.16685	7.0	70628.9025440216	23853
1279	3874.0918	1236.2389	4961.3975	-602.57166	1129.8235	374.30405	181.9947	522.30865	-484.4488	25600000	7.629395e-09	1203.3452	-0.0015694886	-1163.821	-2.8690577	0.020389337	0.25445	5.0	70691.29046821594	23871
1280	3850.7673	1277.5128	5175.9966	-604.1905	1130.7646	381.0962	173.83842	512.48047	-110.36142	25620000	-3.2043456e-08	546.9068	-0.005899456	-520.8988	-2.864563	0.01132354	0.10705	4.0	70752.81871175766	23889
1281	3669.841	1573.2343	5149.416	-558.6895	1098.6666	369.87775	187.71342	511.0352	-550.36523	25640000	-6.1035155e-09	858.7817	0.00552326	-833.2588	-2.8717117	0.022650935	0.2548	2.0	70814.12924599648	23908
1282	4190.5464	1244.2595	5124.7603	-601.018	1131.0	404.55432	158.0365	519.0997	-507.05624	25660000	-4.119873e-08	218.86874	0.0077326964	-184.03723	-2.8798254	0.020987049	0.22875	1.0	70875.31419110298	23926
1283	3913.325	1365.2997	5189.848	-601.31946	1129.5294	377.7792	177.07542	508.8408	-619.2405	25680000	1.373291e-08	295.5179	0.0061009913	-269.99942	-2.8571513	0.021122146	0.24365	1.0	70935.92606973648	23944
1284	3921.873	1194.1073	5304.966	-157.62411	1163.5883	375.27377	171.81273	506.77075	-64.50514	25700000	-1.6784668e-08	2446.868	0.0071860384	-2348.331	-2.8936238	0.029795371	0.2582	1.0	70996.74090909958	23962
1285	3810.2974	1543.5912	5185.07	-601.27673	1090.2778	379.71436	182.52638	514.3327	-539.22943	25720000	6.1035155e-09	4721.2095	-0.0020433685	-4622.342	-2.8956995	0.018031256	0.2704	3.0	71058.13698101044	23981
1286	3937.4275	1279.235	5524.6533	-608.7918	1132.4706	382.71994	176.45355	510.47202	-525.27765	25740000	2.2125244e-08	510.1435	-0.004710953	-478.24954	-2.8780146	0.011854007	0.1815	1.0	71119.96141886711	23999
1287	4406.8667	429.8236	4834.2485	3234.134	1200.0	398.7295	160.11618	519.8726	-59.307682	25760000	-9.155274e-09	329.89914	-0.010444739	-300.03882	-2.8960764	0.014744195	0.18295	10.0	71182.2840411663	24016
1288	3967.8176	1262.0112	5586.3335	-366.78116	1155.9412	374.10114	181.63348	527.2851	-418.7185	25780000	3.0517577e-09	690.9481	-0.007923009	-667.9959	-2.894626	0.018303309	0.2323	7.0	71244.64805006981	24034
1289	4200.531	622.09186	5146.0176	2812.3574	1200.0	382.70496	170.31612	509.6096	-34.782093	25800000	-4.8828124e-08	257.5251	0.00029429322	-232.77861	-2.9160192	0.022080744	0.31635	1.0	71305.63044285774	24051
1290	4251.6655	653.0052	5162.6655	2674.7627	1200.0	385.14874	171.51079	526.34357	-37.459515	25820000	-1.373291e-08	237.287	0.017337233	-209.75084	-2.888672	0.032083925	0.3005	1.0	71368.29058337212	24068
1291	4502.7046	473.5109	5320.247	3401.7295	1200.0	407.74487	152.4363	514.461	-31.107231	25840000	6.866455e-09	174.96703	0.0115595395	-144.08638	-2.8916395	0.021735195	0.1699	1.0	71429.54722571373	24085
1292	4537.4106	636.22235	5843.108	2968.2512	1200.0	411.35547	154.44872	516.2228	-166.03427	25860000	-2.89917e-08	189.50363	-0.0001315628	-162.16246	-2.8830323	0.020758504	0.2482	1.0	71490.705504179	24102
1293	4346.7505	467.7515	5269.9736	3337.7285	1200.0	399.62732	156.63902	512.3989	-28.778316	25880000	-9.155274e-09	155.29964	-0.0041165566	-134.10985	-2.8801522	0.01889505	0.21425	5.0	71552.65497326851	24119
1294	4369.5444	475.92908	5278.876	3652.838	1200.0	400.3191	160.45988	513.1982	-48.07081	25900000	-4.386902e-08	110.42121	0.02516757	-94.39974	-2.890839	0.05539217	0.4654	1.0	71613.92291903496	24136
1295	4033.1765	1323.1984	5277.577	-555.23303	1144.2941	390.98196	167.86447	532.85175	-73.13594	25920000	1.2207031e-08	1125.8248	0.01628438	-1046.3843	-2.8988419	0.054185353	0.4015	1.0	71675.29311013222	24154
1296	4472.793	565.60986	5393.7754	3300.113	1200.0	404.2715	154.8941	508.88254	-28.813637	25940000	2.2888185e-09	231.14113	0.0017548522	-204.31969	-2.8888853	0.02677603	0.3354	2.0	71736.83757281303	24171
1297	3835.6824	1613.7922	5135.731	-604.161	1070.1666	394.99777	163.54404	508.9257	-729.5131	25960000	-1.1825562e-08	242.16583	0.0003531452	-219.17784	-2.8905034	0.023997514	0.321	1.0	71798.24567937851	24190
1298	4269.199	1294.0902	5376.9287	-373.6888	1164.9412	397.5812	166.5691	508.6872	-98.27375	25980000	-2.5939942e-08	2384.8445	0.002732457	-2306.0789	-2.9047651	0.026579395	0.3134	1.0	71859.70003080368	24208
1299	4530.1533	614.83453	5186.972	2828.8022	1200.0	409.63678	152.19792	513.14734	-26.17677	26000000	-6.1035155e-09	413.5822	-0.0037630128	-382.65002	-2.8912218	0.00942789	0.1142	3.0	71921.2098004818	24225
1300	4119.8594	1150.2329	5476.832	16.970577	1156.7059	392.11807	166.00452	538.69604	-83.087074	26020000	9.155274e-09	3009.203	0.0016031219	-2762.1638	-2.8700695	0.03610311	0.4137	1.0	71982.6413488388	24243
1301	4140.631	1167.697	5477.8228	56.6423	1151.1765	393.66074	163.27084	527.47675	-29.958439	26040000	7.629395e-09	2741.05	-0.0028164978	-2540.3628	-2.8828738	0.015657952	0.23905	2.0	72044.16880726814	24261
1302	3752.5496	1256.2356	5085.947	-604.6057	1130.1177	365.0948	179.29404	548.39484	-83.310875	26060000	1.8310548e-08	914.3244	-0.011378972	-856.3675	-2.8681118	0.015992517	0.1614	11.0	72109.16708946228	24279
1303	3988.6465	1258.3478	5323.8545	-607.9674	1129.7059	392.63495	165.93375	525.7994	-21.890423	26080000	6.408691e-08	341.24335	-0.010461537	-266.9123	-2.8841171	0.011960922	0.12665	8.0	72172.1534640789	24297
1304	3658.6025	1564.9495	5135.944	-607.6869	1087.3334	371.3959	181.49695	515.09644	-546.4912	26100000	-2.2888184e-08	955.389	-0.0103544425	-928.3178	-2.8752184	0.013521316	0.142	13.0	72235.50776457787	24316
1305	3992.1167	1186.8677	4969.621	-339.1565	1154.2941	375.04364	184.92448	522.3476	-579.7883	26120000	1.1444092e-08	374.9537	-0.0034745494	-348.67853	-2.9029334	0.013448672	0.1584	2.0	72297.11306238174	24334
1306	3835.8699	1626.9939	5209.0176	-582.3227	1104.5555	386.8484	171.9573	513.30457	-368.9838	26140000	-4.577637e-09	3200.1963	0.0025966547	-3159.3813	-2.9095454	0.021527177	0.2353	1.0	72358.48158574104	24353
1307	4316.8545	591.4975	5202.428	2902.5527	1200.0	380.83533	176.67697	539.21216	-201.90335	26160000	-6.1035155e-09	3420.1992	-0.008009944	-3328.1228	-2.8954036	0.01177884	0.13305	7.0	72420.83052015305	24370
1308	4552.5283	427.80933	5410.489	3408.4604	1200.0	411.71704	146.99811	522.3499	-90.60541	26180000	1.2207031e-08	155.75252	-0.014552174	-131.9046	-2.894828	0.015962621	0.15255	12.0	72483.70284080505	24387
1309	4433.042	529.61273	5409.8936	3194.1448	1200.0	393.03082	167.015	532.66455	-68.19927	26200000	-4.8828124e-08	304.94016	-0.0071486067	-275.5049	-2.8754797	0.017242968	0.166	9.0	72546.62772846222	24404
1310	4331.676	507.66925	5054.1045	3177.791	1200.0	395.90894	163.45554	515.5334	-57.151512	26220000	-1.9836426e-08	286.61847	0.0038357177	-263.69275	-2.8800356	0.011481063	0.1644	1.0	72608.11389994621	24421
1311	4232.8174	344.62985	4750.9985	3645.417	1200.0	384.2802	169.52922	509.07907	-42.517372	26240000	1.373291e-08	190.87358	0.013354682	-168.20528	-2.899756	0.023551755	0.22805	1.0	72670.01027178764	24438
1312	4172.418	504.48004	4962.189	3155.922	1200.0	382.43405	172.23254	519.15466	-37.51795	26260000	-2.1362304e-08	127.89452	0.004999254	-111.09848	-2.8955345	0.021127688	0.26485	1.0	72731.1707496643	24455
1313	4366.062	552.36365	5339.0293	3395.2021	1200.0	394.3961	162.82765	509.02655	-14.732689	26280000	-1.8310548e-08	162.45883	0.007737301	-138.1799	-2.8878894	0.02454609	0.29625	1.0	72793.23316025734	24472
1314	3910.7358	1245.4163	5100.46	-326.765	1147.6471	375.01392	175.38936	507.90836	-248.21785	26300000	-6.1035155e-09	2363.6182	0.009249488	-2191.3564	-2.9031985	0.041798774	0.3485	1.0	72854.6572470665	24490
1315	3764.8494	1214.2028	5453.3228	-608.21356	1130.4706	370.03476	184.11395	522.94415	-338.4663	26320000	2.746582e-08	506.1171	-0.007985386	-442.89984	-2.8979528	0.01598697	0.23655	7.0	72917.14276432991	24508
1316	4396.6826	370.54456	5318.825	3731.0234	1200.0	399.8499	158.50148	515.4312	-100.052345	26340000	3.2043456e-08	151.4618	0.0043362714	-135.11194	-2.8909364	0.023535352	0.2718	4.0	72978.90519833565	24525
1317	4213.9087	510.47577	4839.0664	3158.9126	1200.0	386.7431	169.56311	516.49005	-65.754616	26360000	3.5095216e-08	114.59224	0.008328294	-100.62954	-2.8918767	0.015373373	0.16575	1.0	73040.84169340134	24542
1318	4364.789	645.4004	5412.299	3118.9624	1200.0	399.5312	162.96036	509.891	-15.802888	26380000	7.2479246e-08	240.3553	-0.000488504	-223.42497	-2.8697622	0.010992227	0.12525	1.0	73102.5676074028	24559
1319	4320.228	631.14343	5195.841	2863.5886	1200.0	393.57184	165.01251	524.48596	-19.645033	26400000	1.7738342e-08	176.59505	-0.0012125726	-151.85489	-2.8885832	0.014100887	0.20975	1.0	73164.46988749504	24576
1320	4518.9277	530.18805	5483.5503	3857.4731	1200.0	405.69476	156.65457	521.1294	-25.351845	26420000	0.0	153.88002	-0.011083029	-138.2521	-2.8993702	0.017940607	0.20335	7.0	73226.91995978355	24593
1321	3838.864	1171.2977	4859.2524	-365.59552	1141.0588	375.51343	174.97229	510.24216	-219.4184	26440000	1.2207031e-08	1761.3916	-0.0037906966	-1711.3544	-2.914952	0.022274427	0.2837	2.0	73290.06737351418	24611
1322	3598.4763	1549.0166	5512.7104	-603.2903	1082.3889	364.36005	186.79993	533.54865	-351.72653	26460000	1.5258789e-09	2990.2415	-0.00431974	-2926.3738	-2.8907998	0.013786859	0.1687	5.0	73353.21369433403	24630
1323	3872.7048	1660.2699	5280.8125	-605.98553	1069.0	396.97015	166.08969	519.78723	-494.11395	26480000	-9.155274e-09	393.2701	-0.008457227	-372.7659	-2.8993683	0.015842142	0.19705	8.0	73416.09638643265	24649
1324	4067.8345	683.07916	5079.064	2905.765	1200.0	375.49847	177.35727	509.60855	-67.37298	26500000	-1.8310548e-08	217.6291	-0.0059266384	-194.32167	-2.8948526	0.009590784	0.1059	3.0	73478.01873755455	24666
1325	3595.8235	1853.1678	5003.761	-601.41174	1014.9474	393.39227	167.52518	533.13306	-584.22235	26520000	-1.9836426e-08	808.34	-0.0010596345	-776.60333	-2.9135094	0.0219049	0.25165	1.0	73540.07939600945	24686
1326	4047.647	1241.7671	5237.4536	-605.1997	1140.5294	386.29785	177.61327	516.2364	-627.51825	26540000	-1.8310548e-08	220.33318	-0.00789309	-201.14198	-2.9075134	0.011698236	0.14475	4.0	73602.38736200333	24704
1327	4047.2417	1336.4496	5319.218	-604.1616	1130.7646	393.5631	167.06631	508.75232	-329.0291	26560000	2.2888185e-09	295.50732	-0.0050448324	-275.2052	-2.8739903	0.011230471	0.1378	3.0	73664.32510900497	24722
1328	4359.137	611.8417	5259.18	3099.232	1200.0	399.157	162.97661	517.07385	-3.9990387	26580000	-5.1879884e-08	113.14258	-0.00110438	-98.34515	-2.8953114	0.016298786	0.20815	2.0	73726.40492534637	24739
1329	3931.0405	1220.7184	5031.6724	-587.4078	1133.4117	384.28006	171.42407	520.9414	-216.03976	26600000	2.89917e-08	747.4653	-0.001201976	-730.90594	-2.9018593	0.01399851	0.14915	2.0	73789.39878940582	24757
1330	4390.368	483.90106	5104.956	3431.1895	1200.0	400.3173	160.80823	509.8196	-130.03484	26620000	2.5939942e-08	292.46536	-0.010827531	-275.45053	-2.9133852	0.02127418	0.2758	11.0	73852.71952819824	24774
1331	3904.501	1641.151	5110.11	-615.79065	1068.2778	399.421	162.95827	519.79926	-376.10446	26640000	4.196167e-09	833.7073	-0.0046766712	-818.7032	-2.896252	0.012225863	0.167	2.0	73914.38074183464	24793
1332	4428.65	571.1317	5369.2954	3347.5742	1200.0	401.05124	159.36322	511.74072	-21.347218	26660000	-1.8310548e-08	116.6709	0.0034724518	-103.96532	-2.8988702	0.015420527	0.1726	3.0	73977.1672513485	24810
1333	4023.9995	550.3255	5010.1606	3139.0881	1200.0	373.37518	180.34145	520.2323	-169.526	26680000	1.525879e-08	269.0249	0.0036423148	-252.59042	-2.8986928	0.016837403	0.21755	1.0	74038.94770216942	24827
1334	3593.6946	1240.784	5112.467	-147.23476	1152.3529	351.0831	189.56602	516.95337	-171.87735	26700000	1.373291e-08	2388.8887	0.0042880406	-2344.2683	-2.895611	0.050666854	0.4438	1.0	74100.29953598976	24845
1335	4283.1997	552.38715	5227.1606	3321.744	1200.0	390.0059	169.65703	517.7581	-235.24129	26720000	-1.5258789e-09	551.8903	-0.002524594	-536.1095	-2.9029946	0.011426873	0.1338	2.0	74162.67173671722	24862
1336	3902.811	1250.102	4977.7183	-599.9652	1130.7059	385.7818	169.10999	524.4391	-372.41824	26740000	-4.2724608e-08	422.1599	-0.005453244	-402.68744	-2.9042182	0.010310484	0.08	2.0	74224.25472092628	24880
1337	4196.563	527.06757	5452.194	3362.7617	1200.0	382.34314	172.94257	515.59766	-353.87036	26760000	-6.1035155e-09	940.8063	0.0048088594	-915.2076	-2.897063	0.019529792	0.24935	1.0	74286.87271738052	24897
1338	3952.039	1329.5972	5174.7695	-602.31134	1129.8235	387.4528	170.28635	511.2838	-616.34106	26780000	4.577637e-09	139.79935	-0.0012403671	-124.6356	-2.910809	0.022567425	0.2867	1.0	74348.83266687393	24915
1339	4213.0845	607.16	5223.646	2693.7463	1200.0	380.8028	172.97447	510.74628	-184.76024	26800000	1.0681152e-08	264.95694	-0.00021441575	-248.69424	-2.8898778	0.012730888	0.21495	1.0	74411.88323688507	24932
1340	4446.242	464.78583	5298.506	3570.8845	1200.0	400.9065	159.62445	513.8737	-13.725554	26820000	1.8310548e-08	171.91585	-0.003587078	-154.71423	-2.905935	0.00733548	0.08425	1.0	74474.01222491264	24949
1341	3488.28	1760.724	5110.899	-603.39886	1038.0526	375.78528	175.52028	509.98096	-618.42535	26840000	-4.5776368e-08	5392.106	0.0057718977	-5281.656	-2.9043117	0.025858833	0.2135	1.0	74536.0701982975	24969
1342	3786.6345	1578.8835	5006.49	-607.45703	1091.3334	376.7748	182.42665	509.59995	-643.7097	26860000	1.8310548e-08	3220.3154	-0.0058504026	-3171.8635	-2.8907092	0.015865805	0.1893	7.0	74599.05134510994	24988
1343	3721.4749	1153.771	5122.1523	-324.0173	1148.7059	345.64276	198.07048	542.5975	-338.5046	26880000	-9.155274e-09	3304.6992	0.004642238	-3258.5002	-2.9189482	0.016607748	0.2095	3.0	74661.63008475304	25006
1344	3782.6274	1220.089	5174.089	-603.5661	1130.2941	371.16977	187.35242	511.44287	-544.12415	26900000	4.577637e-09	3093.6223	0.0057689454	-3052.9905	-2.9163775	0.029565925	0.24835	1.0	74724.46137285233	25024
1345	3659.129	1556.9637	4983.6934	-590.05817	1090.6111	381.4376	172.74083	515.4966	-430.34924	26920000	-2.746582e-08	3332.0935	-0.006675914	-2316.007	-2.902409	0.015045453	0.183	9.0	74788.48393177986	25043
1346	4288.0415	542.31067	5110.208	3000.5212	1200.0	388.05136	171.68782	544.16833	-163.86206	26940000	-1.2969971e-08	458.0617	-0.016509652	-416.74982	-2.9050796	0.014515373	0.15915	12.0	74852.4309501648	25060
1347	4201.719	499.8248	4979.669	3158.568	1200.0	387.51596	167.95094	530.92303	-177.11594	26960000	-1.373291e-08	224.85457	-0.0127631975	-198.78664	-2.9308484	0.015320771	0.14465	13.0	74916.75426650047	25077
1348	3228.9075	1982.1416	5469.5664	-610.7992	1008.6316	361.9718	189.32959	526.3003	-350.40543	26980000	0.0	3440.6428	-0.0028987534	-3090.2795	-2.918778	0.01200849	0.1482	2.0	74979.6342010498	25097
1349	4206.1953	526.5683	4831.8096	2771.461	1200.0	384.08475	172.4411	532.2692	-25.433086	27000000	6.408691e-08	324.55585	0.0011205199	-287.00824	-2.9439163	0.014518554	0.16785	4.0	75043.15678811073	25114
1350	3002.96	2086.6873	5416.945	-606.0235	943.6	366.58755	188.51056	515.6715	-724.09045	27020000	1.2207031e-08	5515.363	0.005108783	-4819.5024	-2.9384606	0.03826346	0.37385	1.0	75105.39752221107	25135
1351	4027.984	1214.2006	5331.8423	-366.16547	1144.1177	382.8464	178.85493	531.27905	-431.8879	27040000	4.119873e-08	1057.9863	-0.0096645765	-1000.84875	-2.94324	0.013840051	0.14515	11.0	75169.58122611046	25153
1352	3492.3003	1798.0046	5303.7744	-412.6795	1052.6666	367.05276	200.56949	534.0392	-747.6989	27060000	4.577637e-09	450.4949	-0.0037633104	-414.75708	-2.9388764	0.017373215	0.19035	5.0	75232.76387929916	25172
1353	3750.3901	1601.8032	5181.164	-602.90826	1086.5	380.27066	179.85425	533.5706	-328.07925	27080000	6.1035155e-09	3390.37	0.0013408265	-3348.0706	-2.937538	0.0106699085	0.11155	1.0	75294.70868825912	25191
1354	4028.892	1328.7031	5331.5244	-559.9749	1143.4706	378.07196	187.32805	522.6296	-636.80554	27100000	6.1035155e-09	901.4116	-0.0047242125	-867.7005	-2.9173667	0.016526725	0.18045	10.0	75358.51560091972	25209
1355	3808.1187	1346.4769	5363.5024	-589.74677	1134.1765	372.5342	181.74947	516.04694	-471.78824	27120000	4.0817262e-08	748.4069	-0.010004103	-716.93604	-2.9408832	0.01513306	0.159	7.0	75422.2919933796	25227
1356	3868.7363	1294.431	5398.8994	-599.2271	1132.2941	371.867	179.84917	514.9002	-243.26955	27140000	-1.525879e-08	993.361	-0.007073552	-971.40295	-2.9670844	0.014479198	0.13445	6.0	75485.97925448418	25245
1357	3999.9692	970.297	5127.9546	1194.1627	1200.0	358.8198	203.40076	532.8976	-404.19568	27160000	9.4604495e-08	2367.632	0.005951706	-2344.8152	-2.9419582	0.013752075	0.13985	2.0	75548.25921583176	25262
1358	3957.4238	1230.3995	5143.8535	-592.0306	1133.8823	385.5505	176.96684	510.2519	-497.24646	27180000	6.1035155e-09	771.5958	0.009232963	-745.6694	-2.951386	0.03333356	0.3821	1.0	75610.00336194038	25280
1359	3608.3206	1516.232	5228.084	-360.405	1110.5	365.75464	183.23337	518.857	-256.78012	27200000	1.2207031e-08	1759.7344	0.003498508	-1720.4078	-2.9346228	0.020885315	0.2326	1.0	75672.22780323029	25299
1360	4400.7314	563.40106	5587.875	2982.957	1200.0	400.15994	161.61987	525.37634	-79.430244	27220000	-1.525879e-08	221.3715	-0.017266693	-195.703	-2.9513896	0.014961996	0.15105	18.0	75738.40024352074	25316
1361	4200.996	542.9963	5373.756	3349.4104	1200.0	383.56766	171.16429	523.70135	-48.972157	27240000	1.0681152e-08	218.85568	-0.0027729026	-194.39264	-2.9637377	0.014922339	0.17635	4.0	75801.10485863686	25333
1362	3618.333	1510.284	5423.2266	-386.0999	1101.0	363.4614	189.36475	521.296	-434.74277	27260000	1.6784668e-08	948.08	0.0009386765	-919.3739	-2.9471982	0.015639469	0.19145	1.0	75863.3442568779	25352
1363	3895.8564	1581.2998	5262.0996	-471.59503	1093.9445	386.4237	180.10095	517.42065	-545.5554	27280000	-1.525879e-08	937.1596	-0.0032377043	-904.4676	-2.9680645	0.015550934	0.1561	7.0	75926.73610496521	25371
1364	3943.6682	1269.6089	4887.891	-610.54083	1131.2354	382.4609	174.13828	522.0847	-254.57768	27300000	1.8501282e-08	392.13004	-0.011926075	-360.42346	-2.9713247	0.020623617	0.1877	7.0	75989.90796518326	25389
1365	4327.259	533.7893	4805.043	2783.643	1200.0	396.7323	164.77667	522.4269	-22.561552	27320000	-1.9836426e-08	164.75928	-0.00796352	-143.23122	-2.960741	0.015091583	0.2246	3.0	76052.61123561859	25406
1366	3452.3005	2024.2944	5121.146	-606.5358	1012.0	379.96313	181.33856	508.83856	-586.1713	27340000	4.119873e-08	3142.5786	-0.014978773	-2502.7383	-2.9911194	0.014568917	0.1388	63.0	76126.31181192398	25426
1367	3763.7412	1538.9144	4788.1665	-583.35626	1097.4445	374.47986	187.68326	526.52496	-604.3112	27360000	-6.1035155e-09	1644.9513	-0.009088187	-1617.9896	-3.009337	0.01616669	0.166	8.0	76190.01688504219	25445
1368	3606.8499	1811.9535	5066.8706	-410.30713	1055.0	377.01056	182.30692	518.2995	-340.80685	27380000	-2.2888185e-09	6163.014	-0.010688718	-5944.7656	-2.9860916	0.015009027	0.1484	38.0	76259.61870145798	25464
1369	4178.4717	1283.9581	5178.823	-601.02185	1130.4117	398.43073	165.80211	527.9768	-626.2169	27400000	3.967285e-08	530.791	-0.011518791	-505.62726	-3.001461	0.017421259	0.15875	17.0	76325.10259008408	25482
1370	3634.3643	1879.89	5444.68	-605.8598	1046.3684	371.13025	196.56801	529.6353	-493.57043	27420000	-2.2125244e-08	2297.3103	-0.002436357	-2163.7095	-3.0274332	0.0077225342	0.0795	1.0	76387.6238412857	25502
1371	3546.0034	1594.8888	4924.0415	-600.98694	1067.6111	373.11533	178.67873	511.6591	-607.4099	27440000	4.577637e-09	747.8975	-0.0057066833	-704.7135	-3.0289536	0.014622107	0.1646	4.0	76451.21997904778	25521
1372	3714.1614	1686.4073	5411.2837	-603.0813	1083.6111	376.84546	188.28732	523.5939	-519.1001	27460000	-1.4877319e-08	1090.7216	-0.0050164713	-1040.1038	-3.0114732	0.012478322	0.17665	2.0	76513.5577659607	25540
1373	3614.1426	1903.5782	5460.3154	-603.29144	1050.9445	385.11658	172.89601	512.6451	-409.36984	27480000	9.155274e-09	3003.7078	-0.012499455	-2716.1858	-3.0163724	0.011009181	0.12495	79.0	76591.39162445068	25559
1374	4325.533	508.7946	5284.324	3267.3242	1200.0	393.61707	167.0515	518.13873	-492.42212	27500000	5.1879884e-08	2760.4438	-0.0056175077	-2732.0022	-2.984331	0.012100946	0.1203	13.0	76657.88855242729	25576
1375	4341.8555	451.069	5482.126	3341.6487	1200.0	386.6083	170.19739	509.4251	-20.559315	27520000	1.8310548e-08	446.2541	-0.0013488738	-418.5334	-3.0132196	0.010184391	0.1135	3.0	76721.07278347015	25593
1376	4165.3555	544.5579	5147.729	3063.8748	1200.0	382.3475	172.9931	510.96426	-38.844917	27540000	-1.5258789e-09	205.0779	0.005119583	-180.15102	-3.014826	0.02310283	0.3063	1.0	76783.7994480133	25610
1377	4052.534	1233.6405	4954.294	-424.63785	1153.5883	383.43094	172.2497	515.1758	-40.601868	27560000	-3.051758e-08	2177.8962	0.01017981	-2144.3633	-3.0131726	0.036351122	0.3329	1.0	76846.40280461311	25628
