Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
268	1360.43	23.9641	1389.53	1325.17	1000.0	27.7216	3.37123	37.0025	2.88657	1076000	1.90735e-09	72.7411	-0.00868286	-16.1041	2.00645	0.0180456	0.2525	4.0	1112.2553572654724
269	1348.85	18.9606	1369.8	1319.8	1000.0	31.3858	3.17241	37.5892	5.91122	1080000	-2.15769e-08	78.35	-0.0200801	-5.19543	1.98828	0.0144938	0.196	15.0	1116.7483005523682
270	1328.04	23.2362	1356.63	1296.39	1000.0	30.1313	3.02374	37.3861	7.04051	1084000	-2.98023e-08	71.7891	-0.00794435	-5.2981	1.98801	0.0188469	0.23025	3.0	1121.6936388015747
271	1331.15	40.1377	1397.4	1292.55	1000.0	28.7606	3.05797	34.7253	5.51169	1088000	2.98023e-09	74.2823	-0.0139954	-6.23929	1.96894	0.0171018	0.206	8.0	1126.3013563156128
272	1348.54	20.1472	1372.23	1320.74	1000.0	29.7591	4.15571	35.5805	-0.268523	1092000	-4.07696e-08	70.5391	-0.00704957	-3.94878	1.98544	0.0178457	0.165	3.0	1130.6933908462524
273	1319.74	17.3749	1342.92	1295.44	1000.0	30.0041	3.33504	37.3062	4.09709	1096000	2.95639e-08	69.8708	-0.00895885	-11.2628	1.95715	0.0142994	0.194	4.0	1133.9052815437317
274	1278.05	29.5969	1324.37	1248.59	1000.0	27.2959	3.23745	34.6941	4.23437	1100000	-8.34465e-09	89.8337	-0.0118137	-12.2097	1.96863	0.011578	0.16925	5.0	1138.4338302612305
275	1320.7	44.7074	1373.45	1256.57	1000.0	26.3986	5.11891	34.8132	-10.7809	1104000	6.19888e-09	65.3954	-0.00729662	-8.24117	1.94346	0.00980945	0.1555	3.0	1141.6235473155975
276	1304.26	21.5105	1323.81	1269.25	1000.0	27.9822	3.46289	34.8156	0.270514	1108000	5.4121e-08	53.9364	-0.00953471	-4.0186	2.00447	0.0153955	0.19375	5.0	1145.9435319900513
277	1325.9	8.65655	1339.2	1314.95	1000.0	26.8776	3.06899	32.324	2.66021	1112000	1.33514e-08	54.6164	-0.0104549	-4.09327	1.97946	0.0159299	0.24275	5.0	1150.222758769989
278	1313.28	47.8935	1386.55	1269.7	1000.0	27.7485	4.46065	33.0702	-40.2235	1116000	1.95503e-08	75.3243	-0.00963149	-5.74384	1.96594	0.0186693	0.27575	4.0	1153.4257135391235
279	1338.48	58.7214	1402.6	1254.43	1000.0	27.9423	3.76384	33.9776	-19.4562	1120000	-2.14577e-09	73.8223	-0.0435746	-4.46393	1.93008	0.0133373	0.24125	79.0	1158.5916674137115
280	1368.3	17.5583	1394.67	1351.4	1000.0	28.9068	3.20421	38.2675	4.91245	1124000	3.00407e-08	60.0526	-0.00928885	-5.96395	1.97514	0.0144179	0.23225	3.0	1163.8082218170166
281	1316.82	49.7857	1378.58	1263.53	1000.0	30.2718	2.88342	38.672	4.80225	1128000	-9.53674e-10	74.0142	-0.00807793	-13.5426	1.93538	0.0171348	0.1965	3.0	1166.99942612648
282	1320.19	39.603	1368.47	1270.44	1000.0	26.7496	3.89141	34.11	-3.98057	1132000	-2.36034e-08	89.0852	-0.00942507	-10.5579	1.91754	0.0233597	0.2725	4.0	1171.3254318237305
283	1323.0	24.1025	1355.02	1291.4	1000.0	28.4005	4.41434	37.2665	-9.61968	1136000	2.58684e-08	63.9088	-0.00796695	-7.37545	1.97026	0.0183198	0.23825	4.0	1175.5571072101593
284	1338.15	40.4142	1396.37	1290.39	1000.0	27.0924	3.34263	33.4212	2.24157	1140000	5.48363e-09	57.212	-0.0146277	-4.24988	1.92818	0.0174791	0.2165	8.0	1180.1178646087646
285	1318.1	39.8632	1367.3	1276.8	1000.0	28.2714	3.11677	37.494	2.38606	1144000	2.95639e-08	69.6688	-0.00783701	-7.29692	1.91299	0.022472	0.26025	3.0	1183.3054208755493
286	1317.14	44.9343	1364.45	1243.16	1000.0	26.4451	2.89983	35.011	4.74075	1148000	-3.8147e-09	69.9014	-0.0438529	-4.01385	1.94567	0.0140508	0.2255	79.0	1188.8933689594269
287	1340.57	14.0405	1360.28	1326.37	1000.0	26.5616	3.31304	36.723	5.13552	1152000	2.09808e-08	75.3152	-0.0100502	-6.74483	1.879	0.0173749	0.21	4.0	1193.3787133693695
288	1327.83	9.63602	1340.47	1318.44	1000.0	28.1002	3.55687	36.5364	0.810356	1156000	-5.00679e-08	62.093	-0.0427997	-7.27304	1.91147	0.00715104	0.25225	79.0	1197.316954612732
289	873.928	796.268	1407.86	-502.888	1000.0	17.7905	16.2125	33.6094	-44.9428	1160000	3.00407e-08	2187.8	-0.039885	-1977.36	1.81142	0.00136119	0.187	79.0	1202.6085922718048
290	1370.56	36.5893	1412.21	1312.51	1000.0	26.7941	7.21085	44.3037	-53.0279	1164000	-6.19888e-09	110.677	-0.0120937	-27.9993	1.85723	0.0164091	0.2125	4.0	1207.8392806053162
291	1311.6	43.283	1372.95	1251.31	1000.0	29.3538	5.00487	37.9107	-54.2581	1168000	7.62939e-09	89.5962	-0.0203968	-22.4256	1.83273	0.0170097	0.22025	13.0	1211.1306777000427
292	1350.48	21.1242	1380.82	1322.92	1000.0	25.5806	5.5682	35.3417	-70.5159	1172000	-1.66893e-09	91.1375	-0.0102514	-21.8033	1.868	0.0190254	0.22	4.0	1215.8972697257996
293	1340.3	28.8653	1366.84	1292.76	1000.0	27.9323	6.87551	46.3527	-87.9495	1176000	-3.24249e-08	106.773	-0.00619515	-15.1344	1.82175	0.0203339	0.2285	3.0	1220.1254632472992
294	1326.29	15.9371	1353.29	1314.56	1000.0	27.7591	3.34491	36.1269	-9.81896	1180000	-5.96046e-09	63.566	-0.0164608	-4.97166	1.83455	0.0147114	0.2265	8.0	1223.365041255951
295	1375.1	15.0413	1396.32	1357.3	1000.0	26.6387	3.2078	35.2906	-2.93516	1184000	-3.71933e-08	85.756	-0.0133568	-11.4284	1.8397	0.0151107	0.175	6.0	1227.5046091079712
296	1327.03	55.4696	1363.52	1231.42	1000.0	29.2347	3.88291	36.3191	-5.98612	1188000	-2.76566e-08	65.1034	-0.00872346	-11.8111	1.80199	0.0179408	0.2145	4.0	1231.9387936592102
297	1368.42	29.4603	1391.53	1317.98	1000.0	26.6137	2.78584	41.5899	-0.769084	1192000	-1.90735e-09	68.5897	-0.00697362	-5.85133	1.8456	0.0197327	0.285	3.0	1235.139206647873
298	1361.96	15.7854	1387.56	1346.81	1000.0	28.5939	3.02137	35.9798	-0.0123783	1196000	-8.34465e-10	57.5102	-0.00639071	-1.84431	1.78776	0.0176657	0.19575	3.0	1239.6019263267517
299	1388.97	6.07633	1396.86	1381.65	1000.0	28.4061	3.03123	35.1998	0.171184	1200000	1.0252e-08	91.0133	-0.00828913	-5.68209	1.81136	0.0185675	0.1785	3.0	1242.9786200523376
300	1339.84	35.1375	1387.91	1296.55	1000.0	29.4773	2.97455	38.2496	0.0930066	1204000	-1.04904e-08	84.3158	-0.00395926	-11.4471	1.75851	0.0141568	0.15	2.0	1248.504325389862
301	1376.79	20.1369	1397.78	1343.54	1000.0	26.4779	5.73347	34.0868	-73.8443	1208000	4.79221e-08	98.6315	-0.0393728	-26.3425	1.82334	0.0111041	0.2145	79.0	1252.450655221939
302	1329.16	22.2312	1346.81	1291.29	1000.0	28.8737	4.2427	35.585	-37.2023	1212000	4.14848e-08	84.5637	-0.0404274	-12.5111	1.77773	0.0150561	0.23725	62.0	1257.5198287963867
303	1325.24	33.0485	1365.48	1288.52	1000.0	25.9589	3.01433	32.1014	2.90495	1216000	-2.28882e-08	60.1953	-0.0432169	-2.83479	1.77245	0.0128637	0.2315	79.0	1263.308195590973
304	1368.92	17.1675	1391.3	1349.65	1000.0	25.6579	2.92762	32.7894	3.30802	1220000	-1.19209e-09	82.4135	-0.0082036	-7.14945	1.75813	0.0140386	0.222	3.0	1267.5670306682587
305	1375.14	14.9771	1390.19	1351.27	1000.0	27.9159	3.17136	35.9396	-7.49763	1224000	4.14848e-08	66.8735	-0.00745441	-2.01157	1.73888	0.0188968	0.22325	4.0	1272.0578854084015
306	1330.86	28.8987	1377.51	1298.21	1000.0	28.1007	3.08874	35.002	3.79028	1228000	2.02656e-08	66.1481	-0.00776456	-8.98306	1.70991	0.0173579	0.183	4.0	1275.2620429992676
307	1349.91	19.5588	1368.95	1320.17	1000.0	25.6467	2.90444	32.3036	0.302721	1232000	-8.34465e-09	68.1406	-0.0115106	-3.4576	1.75993	0.0170937	0.195	5.0	1279.5428233146667
308	1324.37	30.4542	1363.49	1280.39	1000.0	26.607	2.97738	33.3965	4.20884	1236000	5.81741e-08	50.2532	-0.00753119	-5.74648	1.74652	0.0181555	0.20525	3.0	1283.8049416542053
309	1340.86	57.479	1421.98	1259.94	1000.0	24.6862	2.56287	33.0829	3.56831	1240000	-1.7643e-08	71.1646	-0.0113521	-3.97755	1.76757	0.0194058	0.21575	5.0	1288.2977590560913
310	1358.52	9.69693	1372.57	1345.16	1000.0	25.711	2.72894	36.3457	4.46549	1244000	-3.91006e-08	52.7855	-0.0067224	-2.68554	1.73714	0.0165009	0.17125	3.0	1292.381771326065
311	1375.28	34.1129	1426.1	1329.92	1000.0	26.5947	2.71293	32.2924	2.67782	1248000	1.19209e-08	82.8962	-0.0100895	-6.91418	1.66616	0.0197649	0.2215	3.0	1296.601535320282
312	1354.83	33.2539	1390.84	1301.4	1000.0	28.3581	3.42806	37.5169	2.827	1252000	-2.26498e-08	69.2455	-0.0434179	-5.48055	1.71416	0.012329	0.25	79.0	1301.6407413482666
313	1340.19	20.7229	1375.5	1322.54	1000.0	26.5149	3.24191	34.2833	1.15317	1256000	-7.27177e-09	70.6278	-0.0208369	-3.42504	1.65093	0.0151901	0.21125	12.0	1306.2416400909424
314	1356.64	17.1955	1373.76	1336.8	1000.0	25.9249	3.39061	36.4349	-0.000874758	1260000	2.52724e-08	38.7751	-0.0109987	-3.94878	1.71649	0.0160534	0.222	4.0	1309.431766986847
315	1355.81	30.819	1386.89	1319.67	1000.0	25.9703	2.48505	30.799	4.19964	1264000	2.38419e-09	49.8233	-0.0066771	-1.65779	1.65806	0.0200012	0.28975	3.0	1312.6178493499756
316	1367.4	22.963	1397.72	1336.36	1000.0	25.9927	2.46086	33.3509	4.49557	1268000	-4.92334e-08	72.4464	-0.00391075	-3.18012	1.68258	0.0234778	0.2245	3.0	1317.1496994495392
317	1362.67	30.947	1388.37	1310.12	1000.0	26.6985	3.02061	33.3495	4.34652	1272000	-5.72205e-09	65.0387	-0.00836615	-2.2624	1.66141	0.0176968	0.22725	4.0	1320.3475329875946
318	1386.39	29.2917	1412.99	1337.0	1000.0	26.9352	2.98173	33.238	4.31104	1276000	1.56164e-08	61.7441	-0.00783739	-3.43116	1.70085	0.0200656	0.2435	3.0	1325.014459848404
319	1354.92	37.1303	1415.98	1324.34	1000.0	27.9351	3.06906	41.1502	0.642895	1280000	-4.05312e-09	60.4697	-0.014135	-6.14557	1.64139	0.0157135	0.2335	9.0	1329.3694562911987
320	1349.5	66.5857	1443.8	1255.66	1000.0	25.9919	3.08676	35.0915	-0.730696	1284000	1.03712e-08	56.3428	-0.0132803	-2.13993	1.66023	0.0213564	0.2645	7.0	1334.716679096222
321	1372.28	24.8283	1393.68	1330.56	1000.0	25.9592	3.2622	33.3508	-0.682864	1288000	-3.17097e-08	65.8596	-0.0117566	-4.31742	1.63183	0.0127821	0.194	5.0	1337.9412868022919
322	1372.71	32.95	1419.58	1332.16	1000.0	26.8712	3.0633	38.2412	3.17128	1292000	-5.76973e-08	55.2226	-0.0445119	-2.6352	1.62253	0.0118993	0.26325	79.0	1343.260986328125
323	1340.56	16.6882	1369.3	1328.8	1000.0	26.4929	2.8404	32.5442	4.79302	1296000	-5.76973e-08	49.9128	-0.0377238	-5.63054	1.64088	0.0149483	0.221	52.0	1348.0419795513153
324	1355.74	20.8257	1383.07	1325.38	1000.0	24.4687	2.77986	31.5959	5.29758	1300000	2.98023e-09	50.3985	-0.0120892	-2.96685	1.57198	0.0146756	0.237	5.0	1352.572919368744
325	1376.03	19.0372	1393.79	1346.38	1000.0	25.3528	2.9438	31.5445	4.06187	1304000	-5.72205e-09	63.8227	-0.0124503	-5.08923	1.52489	0.0159556	0.24375	5.0	1355.809021949768
326	1358.92	27.3113	1402.19	1331.44	1000.0	26.8278	2.94374	32.7993	4.27693	1308000	-2.02656e-08	71.8874	-0.016602	-6.89442	1.56454	0.0153959	0.18975	10.0	1360.37180519104
327	1368.26	26.6292	1407.7	1340.36	1000.0	25.177	2.72249	31.9907	6.3488	1312000	8.58307e-09	56.1102	-0.00597242	-3.76706	1.60032	0.0211041	0.232	3.0	1363.5653626918793
328	1330.66	56.6935	1388.83	1273.73	1000.0	25.9076	2.94444	34.6873	-0.402198	1316000	7.20024e-08	72.2327	-0.00736448	-8.51339	1.58709	0.0203944	0.237	3.0	1368.0157942771912
329	1342.02	14.2454	1363.56	1323.87	1000.0	23.6036	3.10054	31.6362	0.632673	1320000	-1.40667e-08	58.2209	-0.0112349	-3.19505	1.59566	0.0170833	0.21025	5.0	1372.5721187591553
330	1352.25	12.7525	1369.21	1335.35	1000.0	24.3291	2.95114	30.4172	3.49775	1324000	-2.64645e-08	50.7998	-0.00934179	-2.90178	1.56747	0.0184664	0.19325	4.0	1376.6298887729645
331	1370.46	31.0556	1399.25	1318.1	1000.0	24.3605	2.7203	29.8577	6.73488	1328000	-3.29018e-08	53.9041	-0.00918482	-4.34674	1.54663	0.0164855	0.20525	3.0	1381.0197389125824
332	1366.04	20.7769	1394.56	1338.84	1000.0	25.7785	2.76818	32.1666	6.38668	1332000	3.60012e-08	46.9872	-0.00754235	-3.15711	1.56142	0.0131617	0.22425	4.0	1385.2003509998322
333	1368.52	25.2694	1403.23	1334.17	1000.0	25.4027	2.47158	34.0773	6.02871	1336000	-9.53674e-09	52.5878	-0.00576219	-2.22826	1.54098	0.0172967	0.2095	3.0	1388.4042384624481
334	1315.67	34.7934	1358.59	1279.97	1000.0	24.961	2.40395	31.1692	6.86722	1340000	3.43323e-08	60.7202	-0.0333875	-11.7634	1.60676	0.0158281	0.22925	29.0	1392.8234763145447
335	1393.53	36.1301	1454.3	1359.22	1000.0	22.2434	2.57329	27.7214	4.07877	1344000	4.55379e-08	85.5436	-0.0191793	-25.0792	1.49162	0.0179089	0.24525	11.0	1397.1962406635284
336	1350.81	6.41591	1360.1	1342.75	1000.0	26.8538	2.97871	33.1318	2.83344	1348000	1.12057e-08	69.6916	-0.0318174	-10.9909	1.4732	0.0149912	0.22225	29.0	1402.20929646492
337	1359.15	15.0056	1371.89	1334.45	1000.0	24.1037	2.86314	30.8534	5.0314	1352000	-3.26633e-08	71.169	-0.00986501	-4.18276	1.46761	0.019842	0.21775	3.0	1406.4085688591003
338	1370.27	37.9683	1412.18	1318.63	1000.0	24.5969	2.90696	31.8491	5.48676	1356000	-1.14441e-08	55.9198	-0.0149796	-5.73982	1.5099	0.0170722	0.17675	8.0	1409.6409134864807
339	1371.26	14.3328	1395.21	1357.85	1000.0	25.7242	3.24988	31.8101	1.09246	1360000	-4.43459e-08	63.3843	-0.00736841	-4.9935	1.4637	0.0151366	0.17625	3.0	1413.7315762043
340	1354.9	44.1576	1401.17	1286.02	1000.0	24.8712	2.62813	34.6032	6.45497	1364000	3.02792e-08	72.5659	-0.0122835	-5.67964	1.47464	0.0158129	0.187	7.0	1419.1871440410614
341	1365.09	29.3574	1387.93	1314.87	1000.0	23.8616	2.96772	31.3322	7.27392	1368000	-5.36442e-09	55.9562	-0.00998682	-4.20366	1.43935	0.0197628	0.2445	4.0	1422.3790085315704
342	1367.45	40.4508	1436.63	1334.11	1000.0	24.7451	2.79378	32.7156	4.30519	1372000	3.71933e-08	45.4108	-0.048682	-2.88855	1.46441	0.0140854	0.263	79.0	1428.0128874778748
343	1364.26	35.8312	1410.92	1314.24	1000.0	24.8426	2.87294	29.8038	5.59718	1376000	5.23329e-08	50.36	-0.0308217	-2.45557	1.46686	0.0156916	0.22425	25.0	1432.6191635131836
344	1371.94	34.3236	1399.96	1314.67	1000.0	24.7938	2.91174	31.9606	1.13814	1380000	4.29153e-09	55.0759	-0.0113763	-2.90243	1.4282	0.0152824	0.19125	5.0	1437.1097328662872
345	1365.63	14.8748	1379.84	1342.28	1000.0	25.1483	3.16331	32.9426	0.039911	1384000	2.86102e-09	50.9985	-0.0443321	-2.91858	1.49074	0.0140455	0.2525	79.0	1441.0474915504456
346	1387.0	23.7544	1407.62	1346.83	1000.0	25.0417	2.93499	34.9751	-0.154047	1388000	-1.38283e-08	65.8022	-0.0166233	-4.95536	1.43021	0.0183244	0.19125	7.0	1445.6135635375977
347	1358.09	26.3269	1386.35	1316.07	1000.0	25.813	3.40253	32.3416	2.69087	1392000	2.13385e-08	56.3363	-0.0116962	-7.33278	1.46142	0.0137071	0.2045	5.0	1448.8368906974792
348	1371.61	50.7364	1425.73	1303.68	1000.0	24.076	3.00408	30.7207	2.13292	1396000	-4.43459e-08	57.0419	-0.0176414	-2.90974	1.4431	0.0150992	0.19675	12.0	1453.554569721222
349	1407.45	21.5524	1432.78	1373.93	1000.0	24.7557	2.73311	30.1794	3.45936	1400000	-5.00679e-09	60.3499	-0.00705215	-7.94081	1.41917	0.017977	0.208	2.0	1457.869662284851
350	1359.34	44.3166	1433.32	1321.08	1000.0	26.5743	4.17604	33.1831	-45.8525	1404000	-4.55379e-08	69.0585	-0.029138	-12.3696	1.44765	0.0154781	0.2215	23.0	1462.2261183261871
351	1406.73	26.6454	1441.61	1367.19	1000.0	24.3232	3.21744	32.5696	-5.18548	1408000	5.57899e-08	61.7049	-0.0211982	-8.69118	1.40495	0.0178197	0.23925	13.0	1466.820951461792
352	1370.48	29.1615	1408.78	1339.44	1000.0	26.5305	2.59996	33.8829	6.0204	1412000	1.97887e-08	61.0213	-0.00813087	-8.62268	1.41911	0.018114	0.25375	3.0	1470.0356521606445
353	1363.44	22.6632	1388.09	1330.47	1000.0	24.2585	3.01372	33.4911	2.58147	1416000	2.67029e-08	55.608	-0.0123549	-5.07906	1.43069	0.014224	0.1985	7.0	1474.549911737442
354	1361.93	46.9978	1434.57	1303.17	1000.0	23.3514	2.60622	30.4885	3.06834	1420000	1.4782e-08	56.5498	-0.0103981	-4.53666	1.40626	0.0202231	0.23525	3.0	1477.7334547042847
355	1370.44	16.5168	1387.24	1352.23	1000.0	23.8969	2.87145	30.5532	1.33772	1424000	3.74317e-08	61.7972	-0.00655805	-4.52114	1.43721	0.0203459	0.2655	4.0	1481.9715881347656
356	1407.59	23.3269	1435.45	1382.9	1000.0	24.0069	2.94897	32.1907	3.79279	1428000	-3.3617e-08	57.9626	-0.0101508	-9.22692	1.38769	0.012405	0.17675	5.0	1486.2774217128754
357	1393.35	17.0038	1414.28	1374.22	1000.0	26.3523	3.11588	33.4775	1.30521	1432000	0.0	66.2174	-0.0432638	-7.90334	1.34171	0.011008	0.223	79.0	1491.5203893184662
358	1356.9	22.98	1380.95	1319.46	1000.0	24.7278	2.82711	34.4521	4.99054	1436000	3.09944e-09	55.2526	-0.00999703	-8.34985	1.37518	0.0167011	0.227	3.0	1496.0352802276611
359	1359.0	24.5275	1400.67	1338.62	1000.0	22.9451	2.67804	30.9968	2.98595	1440000	-1.91927e-08	62.874	-0.00804735	-5.59358	1.40969	0.0248824	0.313	3.0	1499.226329088211
360	1368.62	27.5845	1416.17	1350.11	1000.0	23.392	3.82031	30.4432	-1.0714	1444000	-1.54972e-09	52.8943	-0.0213562	-5.09577	1.39187	0.013968	0.19275	14.0	1504.6374230384827
361	1391.29	13.7588	1407.09	1370.01	1000.0	24.1954	3.55379	30.6007	-2.5224	1448000	-2.71797e-08	64.4666	-0.0440071	-6.85815	1.36138	0.00807224	0.24675	79.0	1508.5923309326172
362	1388.99	36.7043	1441.61	1343.16	1000.0	24.8494	2.87913	34.6857	3.64729	1452000	1.90735e-08	68.2993	-0.014098	-4.80008	1.36942	0.0153229	0.167	5.0	1513.2224638462067
363	1360.23	26.6535	1406.18	1340.75	1000.0	24.9496	3.43524	33.5952	-9.33864	1456000	-9.53674e-10	60.676	-0.0434281	-10.5961	1.35416	0.0132547	0.239	79.0	1518.3261098861694
364	1357.33	31.4927	1410.14	1326.99	1000.0	22.7043	2.62237	29.3135	4.00038	1460000	-3.09944e-09	43.0891	-0.00988262	-4.10451	1.35005	0.022521	0.26	3.0	1522.8726234436035
365	924.364	837.604	1427.59	-526.058	1000.0	10.1732	23.2073	30.8091	-69.7038	1464000	-9.32217e-08	1644.76	-0.0430896	-1462.12	1.35113	0.00530861	0.228	79.0	1526.8338108062744
366	1416.32	30.1475	1468.16	1393.26	1000.0	26.0191	5.76792	36.6772	-47.8432	1468000	-1.04904e-08	66.7634	-0.0130406	-10.2425	1.40219	0.0141858	0.2335	5.0	1531.494588136673
367	1403.33	14.6937	1417.55	1381.84	1000.0	26.456	4.4249	33.9578	-42.6397	1472000	2.07424e-08	58.4494	-0.0102381	-4.96144	1.3539	0.0137848	0.184	4.0	1535.837587594986
368	1412.48	39.0783	1466.99	1357.39	1000.0	25.8136	3.80134	33.94	-23.3079	1476000	2.38419e-08	54.4096	-0.00908284	-5.06465	1.32013	0.0179409	0.273	4.0	1539.026368379593
369	1361.4	51.1192	1440.39	1298.75	1000.0	25.2096	3.17483	32.5536	-9.23235	1480000	-1.12057e-08	64.8533	-0.0100129	-9.06739	1.27665	0.0160506	0.204	3.0	1543.4863150119781
370	1429.19	36.9794	1463.7	1369.9	1000.0	23.0124	3.3744	29.8391	-37.9561	1484000	6.07967e-08	81.5548	-0.0293806	-19.7377	1.34938	0.0157125	0.193	24.0	1547.874048948288
371	1391.48	36.9201	1429.54	1338.23	1000.0	27.0506	3.1071	34.4667	-5.19265	1488000	4.29153e-09	60.2801	-0.0119305	-8.89417	1.2531	0.0195498	0.26375	4.0	1552.3104424476624
372	906.489	842.952	1416.22	-552.984	1000.0	-5.10562	51.7105	30.3772	-99.2525	1492000	-4.76837e-09	235.624	-0.012222	-52.2285	1.26121	0.0138046	0.2395	4.0	1556.8518199920654
373	1379.8	32.015	1427.68	1341.94	1000.0	24.3554	5.48604	33.8105	-64.9776	1496000	1.00136e-08	65.0063	-0.0227132	-13.48	1.30682	0.0162877	0.209	13.0	1560.1071934700012
374	1384.87	23.4062	1413.75	1358.56	1000.0	23.9171	3.56577	30.4734	-26.3832	1500000	-1.64509e-08	54.7047	-0.0447746	-2.26788	1.32635	0.01371	0.252	79.0	1565.7058205604553
375	1411.3	54.6545	1476.87	1335.25	1000.0	23.8015	3.49887	28.7443	-43.7039	1504000	-1.38283e-08	70.6184	-0.0208409	-7.18707	1.26687	0.0169323	0.224	13.0	1570.2001917362213
376	1392.72	37.1793	1438.86	1335.01	1000.0	25.464	3.55177	31.8419	-6.21348	1508000	1.90735e-09	58.0217	-0.00844129	-3.29233	1.26723	0.0179713	0.24375	3.0	1573.3743312358856
377	1400.11	41.6658	1467.91	1364.41	1000.0	24.6573	2.96092	32.576	-4.63	1512000	5.72205e-09	57.5197	-0.0139125	-2.52142	1.23278	0.0133521	0.18275	8.0	1577.8747432231903
378	1395.26	29.7938	1422.69	1345.8	1000.0	24.4945	3.13293	32.1104	-8.37705	1516000	-4.1008e-08	54.732	-0.00860806	-2.46806	1.22751	0.0239317	0.2735	3.0	1581.0575845241547
379	1386.23	41.4952	1429.24	1344.04	1000.0	24.0339	3.18036	32.7062	-4.86142	1520000	2.47955e-08	65.389	-0.0145383	-3.55087	1.32721	0.0135516	0.20825	8.0	1584.278455734253
380	1366.8	19.9736	1387.23	1342.35	1000.0	23.3619	2.9098	31.3653	-6.98635	1524000	-1.43051e-09	41.1498	-0.0133307	-3.28608	1.24692	0.0152823	0.17975	5.0	1589.9861042499542
381	1367.07	24.4864	1406.71	1339.68	1000.0	22.3541	2.61226	28.3492	0.723509	1528000	1.88351e-08	43.6965	-0.0135383	-2.0938	1.26774	0.0164339	0.22725	8.0	1594.4709768295288
382	1375.89	32.6998	1416.06	1343.44	1000.0	21.9056	2.69436	28.9362	-4.80491	1532000	6.34193e-08	48.5159	-0.00859027	-2.74703	1.22555	0.0156304	0.1905	4.0	1598.8726699352264
383	1394.67	50.3113	1474.75	1344.73	1000.0	23.0198	2.90877	29.3672	-3.38668	1536000	-2.74181e-08	65.5738	-0.0113997	-4.89649	1.23671	0.0178284	0.17925	5.0	1602.9394390583038
384	1368.8	38.0356	1413.36	1325.78	1000.0	24.2162	3.26188	34.046	-1.75271	1540000	-3.43323e-08	54.5536	-0.045214	-7.0188	1.28541	0.0115576	0.25425	79.0	1606.8357212543488
385	1397.02	8.62694	1410.23	1386.1	1000.0	22.2978	2.81448	28.2412	-2.53021	1544000	-2.36034e-08	63.9124	-0.0171575	-6.41278	1.21282	0.0171838	0.17675	8.0	1611.348473072052
386	1401.69	41.0206	1457.08	1360.03	1000.0	24.3477	3.05937	30.2455	-0.625682	1548000	-4.3869e-08	49.4384	-0.00988563	-2.53596	1.1624	0.0173206	0.271	4.0	1614.5259420871735
387	1386.2	4.62333	1390.56	1378.93	1000.0	23.8234	2.71848	31.6828	2.29117	1552000	2.09808e-08	43.7695	-0.0077372	-2.19187	1.15003	0.0143604	0.27425	3.0	1618.8115365505219
388	1397.6	9.93659	1411.07	1386.08	1000.0	23.2633	2.81259	30.3296	-3.08685	1556000	2.90871e-08	46.9757	-0.00753333	-2.33308	1.13814	0.0194065	0.24275	3.0	1623.0266795158386
389	1381.2	42.9733	1447.14	1340.39	1000.0	23.7658	2.5228	30.1097	1.04549	1560000	-1.23978e-08	45.7585	-0.00599069	-3.5817	1.16812	0.0216257	0.276	3.0	1627.4635186195374
390	1413.1	38.2389	1455.0	1351.48	1000.0	22.7661	2.66286	27.7929	2.2191	1564000	-1.66893e-08	53.1304	-0.00642694	-6.41946	1.15336	0.0207387	0.271	3.0	1631.688318490982
391	1404.99	15.3872	1419.44	1380.56	1000.0	24.7722	3.17039	33.5038	-2.65421	1568000	-2.6226e-08	46.9058	-0.00942354	-2.36936	1.20287	0.0178129	0.26325	4.0	1634.882759809494
392	1373.25	39.3044	1421.76	1312.68	1000.0	24.445	2.82856	31.0321	0.782288	1572000	-2.14577e-08	53.95	-0.00903002	-6.91869	1.15477	0.0191688	0.25125	3.0	1639.238367319107
393	1390.52	22.111	1425.32	1364.28	1000.0	22.3582	3.12402	28.9	-4.81885	1576000	5.66244e-08	47.888	-0.00786593	-3.46344	1.12088	0.0221735	0.22375	4.0	1643.8746716976166
394	1389.37	55.5736	1461.72	1326.18	1000.0	22.9459	2.71718	30.2419	1.99454	1580000	-1.62125e-08	55.2214	-0.0101947	-2.39456	1.15569	0.0211997	0.275	4.0	1648.1513283252716
395	1418.86	19.6141	1445.55	1390.41	1000.0	23.3722	2.99388	31.0013	0.190512	1584000	4.41074e-09	47.5954	-0.0145404	-4.48118	1.13468	0.0123954	0.2095	8.0	1652.4261558055878
396	1403.18	50.2843	1457.19	1320.97	1000.0	24.6624	2.64157	29.6398	1.74516	1588000	9.53674e-09	45.8012	-0.00808017	-2.66531	1.16822	0.0200266	0.26725	3.0	1656.9059994220734
397	1384.64	43.0454	1427.14	1332.46	1000.0	23.5921	2.70856	34.4181	-1.8722	1592000	-3.33786e-09	53.2178	-0.0283061	-4.5719	1.18236	0.0165097	0.18175	25.0	1660.303802728653
398	1401.87	14.4469	1421.75	1381.43	1000.0	22.1669	2.54808	29.9461	3.26561	1596000	2.83718e-08	55.1478	-0.0150896	-3.79784	1.1163	0.0179348	0.19575	7.0	1664.7968401908875
